University,Year,Rank
Universität Stuttgart,2016 #251,#251
Universität Stuttgart,2017 #263,#263
Universität Stuttgart,2018 #=259,#=259
Universität Stuttgart,2019 #=260,#=260
Universität Stuttgart,2020 #279,#279
Universität Stuttgart,2021 #333,#333
Universität Stuttgart,2022 #=347,#=347
Universität Stuttgart,2023 #=355,#=355
Universität Stuttgart,2024 #312,#312
Sukkur IBA University,2023 #=145,#=145
Sukkur IBA University,2024 #=189,#=189
West Ukrainian National University,2024 #=103,#=103
Goa University,2024 #1201+,#1201+
Holy Spirit University of Kaslik ,2019 #651-700,#651-700
Holy Spirit University of Kaslik ,2020 #601-650,#601-650
Holy Spirit University of Kaslik ,2021 #601-650,#601-650
Holy Spirit University of Kaslik ,2022 #571-580,#571-580
Holy Spirit University of Kaslik ,2023 #571-580,#571-580
Holy Spirit University of Kaslik ,2024 #661-670,#661-670
Yonsei University,2012 #112,#112
Yonsei University,2014 #=114,#=114
Yonsei University,2015 #106,#106
Yonsei University,2016 #105,#105
Yonsei University,2017 #112,#112
Yonsei University,2018 #106,#106
Yonsei University,2019 #107,#107
Yonsei University,2020 #104,#104
Yonsei University,2021 #85,#85
Yonsei University,2022 #=79,#=79
Yonsei University,2023 #73,#73
Yonsei University,2024 #=76,#=76
Instituto Tecnológico de Buenos Aires (ITBA),2014 #=390,#=390
Instituto Tecnológico de Buenos Aires (ITBA),2015 #401-410,#401-410
Instituto Tecnológico de Buenos Aires (ITBA),2016 #471-480,#471-480
Instituto Tecnológico de Buenos Aires (ITBA),2017 #501-550,#501-550
Instituto Tecnológico de Buenos Aires (ITBA),2018 #551-600,#551-600
Instituto Tecnológico de Buenos Aires (ITBA),2019 #581-590,#581-590
Instituto Tecnológico de Buenos Aires (ITBA),2020 #601-650,#601-650
Instituto Tecnológico de Buenos Aires (ITBA),2021 #601-650,#601-650
Instituto Tecnológico de Buenos Aires (ITBA),2022 #701-750,#701-750
Instituto Tecnológico de Buenos Aires (ITBA),2023 #751-800,#751-800
Instituto Tecnológico de Buenos Aires (ITBA),2024 #791-800,#791-800
Pontificia Universidad Catolica del Peru,2012 #601+,#601+
Pontificia Universidad Catolica del Peru,2014 #551-600,#551-600
Pontificia Universidad Catolica del Peru,2015 #501-550,#501-550
Pontificia Universidad Catolica del Peru,2016 #491-500,#491-500
Pontificia Universidad Catolica del Peru,2017 #481-490,#481-490
Pontificia Universidad Catolica del Peru,2018 #431-440,#431-440
Pontificia Universidad Catolica del Peru,2019 #551-560,#551-560
Pontificia Universidad Catolica del Peru,2020 #474,#474
Pontificia Universidad Catolica del Peru,2021 #432,#432
Pontificia Universidad Catolica del Peru,2022 #=395,#=395
Pontificia Universidad Catolica del Peru,2023 #=363,#=363
Pontificia Universidad Catolica del Peru,2024 #=336,#=336
Riphah International University,2023 #=131,#=131
Riphah International University,2024 #=189,#=189
Indian Institute of Management (IIM) - Calcutta,2015 #151-200,#151-200
Indian Institute of Management (IIM) - Calcutta,2016 #151-200,#151-200
Indian Institute of Management (IIM) - Calcutta,2017 #151-200,#151-200
Indian Institute of Management (IIM) - Calcutta,2018 #151-200,#151-200
Indian Institute of Management (IIM) - Calcutta,2018 #401-450,#401-450
Indian Institute of Management (IIM) - Calcutta,2019 #101-150,#101-150
Indian Institute of Management (IIM) - Calcutta,2019 #351-400,#351-400
Indian Institute of Management (IIM) - Calcutta,2019 #451-500,#451-500
Indian Institute of Management (IIM) - Calcutta,2020 #380,#380
Indian Institute of Management (IIM) - Calcutta,2020 #401-450,#401-450
Indian Institute of Management (IIM) - Calcutta,2020 #101-150,#101-150
Indian Institute of Management (IIM) - Calcutta,2021 #139,#139
Indian Institute of Management (IIM) - Calcutta,2022 #=388,#=388
Indian Institute of Management (IIM) - Calcutta,2022 #251-300,#251-300
Indian Institute of Management (IIM) - Calcutta,2022 #=117,#=117
Indian Institute of Management (IIM) - Calcutta,2022 #451-500,#451-500
Indian Institute of Management (IIM) - Calcutta,2023 #401-450,#401-450
Indian Institute of Management (IIM) - Calcutta,2023 #251-300,#251-300
Indian Institute of Management (IIM) - Calcutta,2023 #108,#108
Indian Institute of Management (IIM) - Calcutta,2023 #501-530,#501-530
RCSI University of Medicine and Health Sciences,2013 #151-200,#151-200
RCSI University of Medicine and Health Sciences,2015 #301-400,#301-400
RCSI University of Medicine and Health Sciences,2016 #301-400,#301-400
RCSI University of Medicine and Health Sciences,2017 #451-500,#451-500
RCSI University of Medicine and Health Sciences,2017 #251-300,#251-300
RCSI University of Medicine and Health Sciences,2017 #251-300,#251-300
RCSI University of Medicine and Health Sciences,2017 #401-450,#401-450
RCSI University of Medicine and Health Sciences,2018 #451-500,#451-500
RCSI University of Medicine and Health Sciences,2018 #201-250,#201-250
RCSI University of Medicine and Health Sciences,2018 #251-300,#251-300
RCSI University of Medicine and Health Sciences,2018 #401-450,#401-450
RCSI University of Medicine and Health Sciences,2019 #251-300,#251-300
RCSI University of Medicine and Health Sciences,2019 #451-500,#451-500
RCSI University of Medicine and Health Sciences,2020 #201-250,#201-250
RCSI University of Medicine and Health Sciences,2020 #401-450,#401-450
RCSI University of Medicine and Health Sciences,2020 #201-250,#201-250
RCSI University of Medicine and Health Sciences,2021 #201-250,#201-250
RCSI University of Medicine and Health Sciences,2021 #401-450,#401-450
RCSI University of Medicine and Health Sciences,2021 #251-300,#251-300
RCSI University of Medicine and Health Sciences,2022 #=353,#=353
RCSI University of Medicine and Health Sciences,2022 #151-200,#151-200
RCSI University of Medicine and Health Sciences,2022 #151-200,#151-200
RCSI University of Medicine and Health Sciences,2023 #328,#328
RCSI University of Medicine and Health Sciences,2023 #601-650,#601-650
RCSI University of Medicine and Health Sciences,2023 #201-250,#201-250
RCSI University of Medicine and Health Sciences,2023 #151-200,#151-200
Dalian University of Technology,2017 #481-490,#481-490
Dalian University of Technology,2018 #551-600,#551-600
Dalian University of Technology,2019 #571-580,#571-580
Dalian University of Technology,2020 #571-580,#571-580
Dalian University of Technology,2021 #591-600,#591-600
Dalian University of Technology,2022 #571-580,#571-580
Dalian University of Technology,2023 #561-570,#561-570
Dalian University of Technology,2024 #=491,#=491
Nanjing Normal University,2023 #1001-1200,#1001-1200
Nanjing Normal University,2024 #1001-1200,#1001-1200
University of Sri Jayawardenapura ,2023 #=92,#=92
University of Sri Jayawardenapura ,2024 #=90,#=90
Hangzhou Normal University,2024 #=208,#=208
American University of Armenia,2024 #=39,#=39
McMaster University,2012 #152,#152
McMaster University,2014 #140,#140
McMaster University,2015 #113,#113
McMaster University,2016 #=149,#=149
McMaster University,2017 #=149,#=149
McMaster University,2018 #140,#140
McMaster University,2019 #146,#146
McMaster University,2020 #140,#140
McMaster University,2021 #144,#144
McMaster University,2022 #140,#140
McMaster University,2023 #152,#152
McMaster University,2024 #=189,#=189
University of Music and Performing Arts Vienna  ,2016 #2,#2
University of Music and Performing Arts Vienna  ,2017 #5,#5
University of Music and Performing Arts Vienna  ,2018 #4,#4
University of Music and Performing Arts Vienna  ,2019 #=1,#=1
CUNY Lehman College,2020 #191-200,#191-200
CUNY Lehman College,2021 #251-300,#251-300
Medical University of Gdańsk,2022 #551-600,#551-600
Medical University of Gdańsk,2023 #551-600,#551-600
P.G. Demidov Yaroslavl State University,2018 #251-300,#251-300
P.G. Demidov Yaroslavl State University,2019 #251-300,#251-300
P.G. Demidov Yaroslavl State University,2020 #301-350,#301-350
P.G. Demidov Yaroslavl State University,2021 #251-300,#251-300
P.G. Demidov Yaroslavl State University,2022 #301-350,#301-350
Stanford Graduate School of Business,2023 #=7,#=7
Universidade do Vale do Itajaí (UNIVALI),2024 #=233,#=233
"G.B. Pant University of Agriculture and Technology, Pantnagar",2020 #351-400,#351-400
"G.B. Pant University of Agriculture and Technology, Pantnagar",2022 #351-400,#351-400
"G.B. Pant University of Agriculture and Technology, Pantnagar",2023 #351-400,#351-400
University POLITEHNICA of Bucharest,2019 #801-1000,#801-1000
University POLITEHNICA of Bucharest,2020 #1001+,#1001+
University POLITEHNICA of Bucharest,2021 #1001+,#1001+
University POLITEHNICA of Bucharest,2022 #1201+,#1201+
University POLITEHNICA of Bucharest,2023 #1201-1400,#1201-1400
University POLITEHNICA of Bucharest,2024 #1201-1400,#1201-1400
Ulyanovsk State University,2016 #151-200,#151-200
Ulyanovsk State University,2018 #201-250,#201-250
Ulyanovsk State University,2019 #201-250,#201-250
Ulyanovsk State University,2020 #231-240,#231-240
Ulyanovsk State University,2021 #251-300,#251-300
Ulyanovsk State University,2022 #251-300,#251-300
University of Tulsa,2012 #601+,#601+
University of Tulsa,2014 # 701+,# 701+
University of Tulsa,2015 # 701+,# 701+
University of Tulsa,2016 #701+,#701+
University of Tulsa,2017 #701+,#701+
University of Tulsa,2018 #751-800,#751-800
University of Tulsa,2019 #701-750,#701-750
University of Tulsa,2020 #701-750,#701-750
University of Tulsa,2021 #751-800,#751-800
University of Tulsa,2022 #801-1000,#801-1000
University of Tulsa,2023 #801-1000,#801-1000
University of Tulsa,2024 #1001-1200,#1001-1200
Aydın Adnan Menderes Üniversitesi,2024 #=58,#=58
Curtis Institute of Music,2016 #13,#13
Curtis Institute of Music,2017 #8,#8
Curtis Institute of Music,2018 #8,#8
Curtis Institute of Music,2019 #5,#5
Curtis Institute of Music,2020 #7,#7
Curtis Institute of Music,2021 #26,#26
Curtis Institute of Music,2022 #9,#9
Curtis Institute of Music,2023 #8,#8
"Ecole normale supérieure, Paris",2012 #34,#34
"Ecole normale supérieure, Paris",2014 #28,#28
"Ecole normale supérieure, Paris",2015 #24,#24
"Ecole normale supérieure, Paris",2016 #23,#23
"Ecole normale supérieure, Paris",2017 #33,#33
"Ecole normale supérieure, Paris",2018 #43,#43
Hamline University,2021 #301-350,#301-350
Ranchi University,2020 #91-95,#91-95
İstanbul Medipol University,2024 #=58,#=58
Indian Institute of Technology Kharagpur (IIT-KGP),2012 #349,#349
Indian Institute of Technology Kharagpur (IIT-KGP),2014 #346,#346
Indian Institute of Technology Kharagpur (IIT-KGP),2015 #=324,#=324
Indian Institute of Technology Kharagpur (IIT-KGP),2016 #=286,#=286
Indian Institute of Technology Kharagpur (IIT-KGP),2017 #313,#313
Indian Institute of Technology Kharagpur (IIT-KGP),2018 #=308,#=308
Indian Institute of Technology Kharagpur (IIT-KGP),2019 #=295,#=295
Indian Institute of Technology Kharagpur (IIT-KGP),2020 #281,#281
Indian Institute of Technology Kharagpur (IIT-KGP),2021 #314,#314
Indian Institute of Technology Kharagpur (IIT-KGP),2022 #280,#280
Indian Institute of Technology Kharagpur (IIT-KGP),2023 #=270,#=270
Indian Institute of Technology Kharagpur (IIT-KGP),2024 #271,#271
Lithuanian University of Health Sciences,2020 #501-550,#501-550
Lithuanian University of Health Sciences,2021 #401-450,#401-450
Lithuanian University of Health Sciences,2022 #401-450,#401-450
Lithuanian University of Health Sciences,2023 #401-450,#401-450
FIA Business School,2023 #141-150,#141-150
FIA Business School,2024 #141-150,#141-150
Vitebsk State University named after P.M. Masherov,2022 #251-300,#251-300
Universit degli Studi della Campania Luigi Vanvitelli,2022 #601-650,#601-650
Universit degli Studi della Campania Luigi Vanvitelli,2023 #551-600,#551-600
University of Electronic Science and Technology of China,2019 #751-800,#751-800
University of Electronic Science and Technology of China,2021 #701-750,#701-750
University of Electronic Science and Technology of China,2022 #591-600,#591-600
University of Electronic Science and Technology of China,2023 #561-570,#561-570
University of Electronic Science and Technology of China,2024 #=486,#=486
American University in Dubai,2015 #601-650,#601-650
American University in Dubai,2016 #551-600,#551-600
American University in Dubai,2017 #551-600,#551-600
American University in Dubai,2018 #601-650,#601-650
American University in Dubai,2019 #561-570,#561-570
American University in Dubai,2020 #601-650,#601-650
American University in Dubai,2021 #601-650,#601-650
American University in Dubai,2022 #601-650,#601-650
American University in Dubai,2023 #651-700,#651-700
American University in Dubai,2024 #601-610,#601-610
The University of Warwick,2012 #58,#58
The University of Warwick,2014 #64,#64
The University of Warwick,2015 #61,#61
The University of Warwick,2016 #48,#48
The University of Warwick,2017 #=51,#=51
The University of Warwick,2018 #57,#57
The University of Warwick,2019 #54,#54
The University of Warwick,2020 #62,#62
The University of Warwick,2021 #62,#62
The University of Warwick,2022 #61,#61
The University of Warwick,2023 #64,#64
The University of Warwick,2024 #67,#67
University of Oregon,2012 #551- 600,#551- 600
University of Oregon,2014 #551-600,#551-600
University of Oregon,2015 #551-600,#551-600
University of Oregon,2016 #501-550,#501-550
University of Oregon,2017 #551-600,#551-600
University of Oregon,2018 #551-600,#551-600
University of Oregon,2019 #581-590,#581-590
University of Oregon,2020 #601-650,#601-650
University of Oregon,2021 #601-650,#601-650
University of Oregon,2022 #651-700,#651-700
University of Oregon,2023 #701-750,#701-750
University of Oregon,2024 #721-730,#721-730
University of Patras,2012 #601+,#601+
University of Patras,2014 #601-650,#601-650
University of Patras,2015 #601-650,#601-650
University of Patras,2016 #601-650,#601-650
University of Patras,2017 #651-700,#651-700
University of Patras,2018 #701-750,#701-750
University of Patras,2019 #701-750,#701-750
University of Patras,2020 #701-750,#701-750
University of Patras,2021 #751-800,#751-800
University of Patras,2022 #801-1000,#801-1000
University of Patras,2023 #801-1000,#801-1000
University of Patras,2024 #791-800,#791-800
Satbayev University,2012 #601+,#601+
Satbayev University,2014 # 701+,# 701+
Satbayev University,2015 #601-650,#601-650
Satbayev University,2016 #551-600,#551-600
Satbayev University,2017 #411-420,#411-420
Satbayev University,2018 #411-420,#411-420
Satbayev University,2019 #=464,#=464
Satbayev University,2020 #561-570,#561-570
Satbayev University,2021 #541-550,#541-550
Satbayev University,2022 #501-510,#501-510
Satbayev University,2023 #405,#405
Satbayev University,2024 #=481,#=481
Saint Petersburg Electrotechnical University ETU-LETI,2021 #701-750,#701-750
Saint Petersburg Electrotechnical University ETU-LETI,2022 #701-750,#701-750
Saint Petersburg Electrotechnical University ETU-LETI,2023 #751-800,#751-800
Saint Petersburg Electrotechnical University ETU-LETI,2024 #951-1000,#951-1000
Alexandria University ,2012 #601+,#601+
Alexandria University ,2014 # 701+,# 701+
Alexandria University ,2015 # 701+,# 701+
Alexandria University ,2016 #701+,#701+
Alexandria University ,2017 #701+,#701+
Alexandria University ,2018 #751-800,#751-800
Alexandria University ,2019 #801-1000,#801-1000
Alexandria University ,2020 #801-1000,#801-1000
Alexandria University ,2021 #801-1000,#801-1000
Alexandria University ,2022 #1001-1200,#1001-1200
Alexandria University ,2023 #1001-1200,#1001-1200
Alexandria University ,2024 #901-950,#901-950
University of St. Gallen MBA,2023 #15,#15
University of St. Gallen MBA,2024 #17,#17
Strathclyde Business School,2019 #33,#33
Strathclyde Business School,2020 #36,#36
Strathclyde Business School,2021 #41,#41
Strathclyde Business School,2022 #45,#45
Strathclyde Business School,2023 #51-60,#51-60
Strathclyde Business School,2024 #51-60,#51-60
Pázmány Péter Catholic University,2024 #=81,#=81
ANU College of Business and Economics,2023 #141-150,#141-150
Pontifícia Universidade Católica do Paraná,2022 #1201+,#1201+
Pontifícia Universidade Católica do Paraná,2023 #1201-1400,#1201-1400
Pontifícia Universidade Católica do Paraná,2024 #1401+,#1401+
Karl-Franzens-Universitaet Graz,2012 #373,#373
Karl-Franzens-Universitaet Graz,2014 #=394,#=394
Karl-Franzens-Universitaet Graz,2015 #411-420,#411-420
Karl-Franzens-Universitaet Graz,2016 #431-440,#431-440
Karl-Franzens-Universitaet Graz,2017 #461-470,#461-470
Karl-Franzens-Universitaet Graz,2018 #471-480,#471-480
Karl-Franzens-Universitaet Graz,2019 #561-570,#561-570
Karl-Franzens-Universitaet Graz,2020 #541-550,#541-550
Karl-Franzens-Universitaet Graz,2021 #581-590,#581-590
Karl-Franzens-Universitaet Graz,2022 #651-700,#651-700
Karl-Franzens-Universitaet Graz,2023 #651-700,#651-700
Karl-Franzens-Universitaet Graz,2024 #661-670,#661-670
Universidad de las Fuerzas Armadas ESPE (Ex - Escuela Politécnica del Ejército),2021 #1001+,#1001+
Universidad de las Fuerzas Armadas ESPE (Ex - Escuela Politécnica del Ejército),2022 #1201+,#1201+
Universidad de las Fuerzas Armadas ESPE (Ex - Escuela Politécnica del Ejército),2023 #1201-1400,#1201-1400
Universidad de las Fuerzas Armadas ESPE (Ex - Escuela Politécnica del Ejército),2024 #1201-1400,#1201-1400
Universidade Federal de Campina Grande,2024 #=117,#=117
Istanbul Sabahattin Zaim University,2024 #=58,#=58
Indian Institute of Foreign Trade,2023 #176-200,#176-200
Universidad de Ibagué,2024 #=269,#=269
The Gnesins Russian Academy of Music,2022 #51-100,#51-100
The Gnesins Russian Academy of Music,2023 #51-100,#51-100
EPOKA University,2021 #351-400,#351-400
EPOKA University,2022 #401-450,#401-450
Indian Institute of Technology Bhubaneswar,2022 #701-750,#701-750
Indian Institute of Technology Bhubaneswar,2023 #801-1000,#801-1000
Indian Institute of Technology Bhubaneswar,2024 #731-740,#731-740
University of Murcia,2012 #601+,#601+
University of Murcia,2014 # 701+,# 701+
University of Murcia,2015 # 701+,# 701+
University of Murcia,2016 #701+,#701+
University of Murcia,2017 #701+,#701+
University of Murcia,2018 #801-1000,#801-1000
University of Murcia,2019 #801-1000,#801-1000
University of Murcia,2020 #801-1000,#801-1000
University of Murcia,2021 #801-1000,#801-1000
University of Murcia,2022 #801-1000,#801-1000
University of Murcia,2023 #801-1000,#801-1000
University of Murcia,2024 #901-950,#901-950
Vasile Goldis Western University of Arad,2018 #201-250,#201-250
Vasile Goldis Western University of Arad,2019 #251-300,#251-300
Vasile Goldis Western University of Arad,2020 #301-350,#301-350
Vasile Goldis Western University of Arad,2021 #301-350,#301-350
Vasile Goldis Western University of Arad,2022 #301-350,#301-350
The University of Texas at Austin - McCombs School of Business,2018 #2,#2
The University of Texas at Austin - McCombs School of Business,2019 #3,#3
The University of Texas at Austin - McCombs School of Business,2020 #4,#4
The University of Texas at Austin - McCombs School of Business,2021 #6,#6
The University of Texas at Austin - McCombs School of Business,2022 #7,#7
The University of Texas at Austin - McCombs School of Business,2023 #8,#8
The University of Texas at Austin - McCombs School of Business,2024 #9,#9
Creighton University,2021 #551-600,#551-600
Creighton University,2022 #551-600,#551-600
Creighton University,2023 #601-650,#601-650
Kozminski University,2021 #451-500,#451-500
Kozminski University,2022 #401-450,#401-450
Kozminski University,2023 #451-500,#451-500
Universidad del Istmo - UDELISTMO,2024 #=67,#=67
Julius-Maximilians-Universität Würzburg,2012 #292,#292
Julius-Maximilians-Universität Würzburg,2014 #=325,#=325
Julius-Maximilians-Universität Würzburg,2015 #=341,#=341
Julius-Maximilians-Universität Würzburg,2016 #401-410,#401-410
Julius-Maximilians-Universität Würzburg,2017 #421-430,#421-430
Julius-Maximilians-Universität Würzburg,2018 #481-490,#481-490
Julius-Maximilians-Universität Würzburg,2019 #521-530,#521-530
Julius-Maximilians-Universität Würzburg,2020 #462,#462
Julius-Maximilians-Universität Würzburg,2021 #437,#437
Julius-Maximilians-Universität Würzburg,2022 #=378,#=378
Julius-Maximilians-Universität Würzburg,2023 #=410,#=410
Julius-Maximilians-Universität Würzburg,2024 #=440,#=440
Universidade Federal do Rio de Janeiro,2012 #333,#333
Universidade Federal do Rio de Janeiro,2014 #=284,#=284
Universidade Federal do Rio de Janeiro,2015 #271,#271
Universidade Federal do Rio de Janeiro,2016 #323,#323
Universidade Federal do Rio de Janeiro,2017 #=321,#=321
Universidade Federal do Rio de Janeiro,2018 #311,#311
Universidade Federal do Rio de Janeiro,2019 #361,#361
Universidade Federal do Rio de Janeiro,2020 #358,#358
Universidade Federal do Rio de Janeiro,2021 #380,#380
Universidade Federal do Rio de Janeiro,2022 #=369,#=369
Universidade Federal do Rio de Janeiro,2023 #333,#333
Universidade Federal do Rio de Janeiro,2024 #=371,#=371
Universidade do Estado do Pará,2013 #251-300,#251-300
Universidade do Estado do Pará,2015 #201-300,#201-300
Universidade do Estado do Pará,2016 #301+,#301+
Universidade do Estado do Pará,2018 #251-300,#251-300
Universidade do Estado do Pará,2019 #251-300,#251-300
Universidade do Estado do Pará,2020 #251-300,#251-300
Universidade do Estado do Pará,2022 #351-400,#351-400
Universidade do Estado do Pará,2023 #351-400,#351-400
University of the West of Scotland,2024 #1201+,#1201+
Universidad Francisco Gavidia,2024 #=81,#=81
Yamaguchi University ,2014 #651-700,#651-700
Yamaguchi University ,2015 # 701+,# 701+
Yamaguchi University ,2016 #701+,#701+
Yamaguchi University ,2017 #701+,#701+
Yamaguchi University ,2018 #751-800,#751-800
Yamaguchi University ,2019 #701-750,#701-750
Yamaguchi University ,2020 #701-750,#701-750
Yamaguchi University ,2021 #801-1000,#801-1000
Yamaguchi University ,2022 #801-1000,#801-1000
Yamaguchi University ,2023 #801-1000,#801-1000
Yamaguchi University ,2024 #1001-1200,#1001-1200
University of Okara,2023 #=174,#=174
University of Okara,2024 #=238,#=238
Vladimir State University named after Alexander and Nikolay Stoletovs,2021 #351-400,#351-400
Vladimir State University named after Alexander and Nikolay Stoletovs,2022 #401-450,#401-450
Russian Presidential Academy of National Economy and Public Administration,2021 #801-1000,#801-1000
Russian Presidential Academy of National Economy and Public Administration,2022 #801-1000,#801-1000
Russian Presidential Academy of National Economy and Public Administration,2023 #801-1000,#801-1000
Russian Presidential Academy of National Economy and Public Administration,2024 #1001-1200,#1001-1200
Moldova State University,2024 #=81,#=81
Indonesia Institute of the Arts Surakarta,2016 #=43,#=43
Indonesia Institute of the Arts Surakarta,2017 #51-100,#51-100
Indonesia Institute of the Arts Surakarta,2023 #101-120,#101-120
Ural Federal University - UrFU,2012 #451- 500,#451- 500
Ural Federal University - UrFU,2014 #501-550,#501-550
Ural Federal University - UrFU,2015 #551-600,#551-600
Ural Federal University - UrFU,2016 #601-650,#601-650
Ural Federal University - UrFU,2017 #601-650,#601-650
Ural Federal University - UrFU,2018 #491-500,#491-500
Ural Federal University - UrFU,2019 #=412,#=412
Ural Federal University - UrFU,2020 #364,#364
Ural Federal University - UrFU,2021 #331,#331
Ural Federal University - UrFU,2022 #=351,#=351
Ural Federal University - UrFU,2023 #=335,#=335
Ural Federal University - UrFU,2024 #=473,#=473
College of Charleston,2021 #251-300,#251-300
Università degli Studi di Perugia,2012 #601+,#601+
Università degli Studi di Perugia,2014 #601-650,#601-650
Università degli Studi di Perugia,2015 #551-600,#551-600
Università degli Studi di Perugia,2016 #701+,#701+
Università degli Studi di Perugia,2017 #701+,#701+
Università degli Studi di Perugia,2018 #751-800,#751-800
Università degli Studi di Perugia,2019 #751-800,#751-800
Università degli Studi di Perugia,2020 #751-800,#751-800
Università degli Studi di Perugia,2021 #751-800,#751-800
Università degli Studi di Perugia,2022 #751-800,#751-800
Università degli Studi di Perugia,2023 #801-1000,#801-1000
Università degli Studi di Perugia,2024 #661-670,#661-670
University College Cork,2012 #190,#190
University College Cork,2014 #=210,#=210
University College Cork,2015 #=230,#=230
University College Cork,2016 #=233,#=233
University College Cork,2017 #=283,#=283
University College Cork,2018 #=283,#=283
University College Cork,2019 #=338,#=338
University College Cork,2020 #310,#310
University College Cork,2021 #286,#286
University College Cork,2022 #=298,#=298
University College Cork,2023 #303,#303
University College Cork,2024 #=292,#=292
American University of Science and Technology,2019 #81-90,#81-90
American University of Science and Technology,2020 #91-100,#91-100
American University of Science and Technology,2021 #111-120,#111-120
American University of Science and Technology,2022 #131-150,#131-150
American University of Science and Technology,2023 #151-170,#151-170
American University of Science and Technology,2024 #151-170,#151-170
University of Vienna,2012 #160,#160
University of Vienna,2014 #=158,#=158
University of Vienna,2015 #=156,#=156
University of Vienna,2016 #153,#153
University of Vienna,2017 #155,#155
University of Vienna,2018 #154,#154
University of Vienna,2019 #=175,#=175
University of Vienna,2020 #154,#154
University of Vienna,2021 #150,#150
University of Vienna,2022 #=151,#=151
University of Vienna,2023 #151,#151
University of Vienna,2024 #=130,#=130
International Christian University,2022 #801-1000,#801-1000
International Christian University,2023 #801-1000,#801-1000
International Christian University,2024 #1001-1200,#1001-1200
"King Edward Medical University, Lahore. ",2024 #=189,#=189
University of the Ryukyus,2023 #=166,#=166
University of the Ryukyus,2024 #=180,#=180
Ternopil Ivan Puluj National Technical University,2022 #251-300,#251-300
Medical University of Gdańsk,2022 #551-600,#551-600
Medical University of Gdańsk,2023 #551-600,#551-600
cole des Mines de Nancy,2022 #51-60,#51-60
Da Yeh University,2021 #601+,#601+
Da Yeh University,2022 #651+,#651+
Da Yeh University,2023 #701-750,#701-750
Huazhong Agricultural University,2023 #1001-1200,#1001-1200
Huazhong Agricultural University,2024 #851-900,#851-900
Ufa State Petroleum Technological University,2018 #201-250,#201-250
Ufa State Petroleum Technological University,2019 #251-300,#251-300
Ufa State Petroleum Technological University,2020 #301-350,#301-350
Ufa State Petroleum Technological University,2021 #251-300,#251-300
Ufa State Petroleum Technological University,2022 #251-300,#251-300
Arab American University,2021 #121-130,#121-130
Arab American University,2022 #121-130,#121-130
Arab American University,2023 #131-150,#131-150
Arab American University,2024 #111-120,#111-120
Marmara University,2022 #1201+,#1201+
Marmara University,2023 #1201-1400,#1201-1400
Marmara University,2024 #1201-1400,#1201-1400
Kanagawa University,2023 #=314,#=314
Kanagawa University,2024 #=364,#=364
University of Minnesota Twin Cities,2012 #104,#104
University of Minnesota Twin Cities,2014 #=102,#=102
University of Minnesota Twin Cities,2015 #119,#119
University of Minnesota Twin Cities,2016 #123,#123
University of Minnesota Twin Cities,2017 #137,#137
University of Minnesota Twin Cities,2018 #163,#163
University of Minnesota Twin Cities,2019 #=156,#=156
University of Minnesota Twin Cities,2020 #156,#156
University of Minnesota Twin Cities,2021 #177,#177
University of Minnesota Twin Cities,2022 #=186,#=186
University of Minnesota Twin Cities,2023 #=185,#=185
University of Minnesota Twin Cities,2024 #195,#195
University of Sopron,2024 #=81,#=81
Universidad Francisco Gavidia,2024 #=81,#=81
Youngsan University,2022 #1001-1200,#1001-1200
Youngsan University,2023 #1201-1400,#1201-1400
Youngsan University,2024 #1201-1400,#1201-1400
Xavier University of Louisiana,2021 #301-350,#301-350
Graduate School of Economics and Management,2019 #101+,#101+
Yeditepe University,2024 #=45,#=45
Rostov State Transport University,2022 #251-300,#251-300
Missouri University of Science and Technology,2012 #551- 600,#551- 600
Missouri University of Science and Technology,2014 #601-650,#601-650
Missouri University of Science and Technology,2015 #651-700,#651-700
Missouri University of Science and Technology,2016 #501-550,#501-550
Missouri University of Science and Technology,2017 #501-550,#501-550
Missouri University of Science and Technology,2018 #651-700,#651-700
Missouri University of Science and Technology,2019 #701-750,#701-750
Missouri University of Science and Technology,2020 #651-700,#651-700
Missouri University of Science and Technology,2021 #601-650,#601-650
Missouri University of Science and Technology,2022 #511-520,#511-520
Missouri University of Science and Technology,2023 #501-510,#501-510
Missouri University of Science and Technology,2024 #480,#480
HTMi Hotel and Tourism Management Institute Switzerland,2017 #15,#15
HTMi Hotel and Tourism Management Institute Switzerland,2018 #14,#14
HTMi Hotel and Tourism Management Institute Switzerland,2019 #=25,#=25
HTMi Hotel and Tourism Management Institute Switzerland,2020 #17,#17
HTMi Hotel and Tourism Management Institute Switzerland,2021 #13,#13
HTMi Hotel and Tourism Management Institute Switzerland,2022 #15,#15
HTMi Hotel and Tourism Management Institute Switzerland,2023 #18,#18
Lally School of Management,2021 #25,#25
Lally School of Management,2022 #31,#31
Lally School of Management,2023 #37,#37
Lally School of Management,2024 #=41,#=41
Universiti Kuala Lumpur (UniKL),2022 #801-1000,#801-1000
Universiti Kuala Lumpur (UniKL),2023 #1001-1200,#1001-1200
Universiti Kuala Lumpur (UniKL),2024 #1001-1200,#1001-1200
Academy of Fine Arts,2015 #44,#44
Academy of Fine Arts,2021 #101-150,#101-150
Academy of Fine Arts,2022 #101-150,#101-150
Academy of Fine Arts,2023 #151-200,#151-200
George Washington University School of Business,2018 #15,#15
George Washington University School of Business,2019 #29,#29
George Washington University School of Business,2020 #32,#32
