University,Year,Rank
University of New Hampshire,2019 #751-800,#751-800
University of New Hampshire,2020 #801-1000,#801-1000
University of New Hampshire,2021 #801-1000,#801-1000
University of New Hampshire,2022 #801-1000,#801-1000
University of New Hampshire,2023 #801-1000,#801-1000
University of New Hampshire,2024 #1001-1200,#1001-1200
Columbia University,2012 #11,#11
Columbia University,2014 #14,#14
Columbia University,2015 #=14,#=14
Columbia University,2016 #22,#22
Columbia University,2017 #20,#20
Columbia University,2018 #18,#18
Columbia University,2019 #16,#16
Columbia University,2020 #18,#18
Columbia University,2021 #19,#19
Columbia University,2022 #19,#19
Columbia University,2023 #22,#22
Columbia University,2024 #23,#23
"Université  de Technologie, Troyes (UTT)",2018 #351-400,#351-400
"Université  de Technologie, Troyes (UTT)",2019 #301-350,#301-350
"Université  de Technologie, Troyes (UTT)",2020 #351-400,#351-400
"Université  de Technologie, Troyes (UTT)",2021 #451-500,#451-500
The University of Texas Health Science Center at Houston,2015 #151-200,#151-200
The University of Texas Health Science Center at Houston,2015 #201-250,#201-250
The University of Texas Health Science Center at Houston,2016 #201-250,#201-250
The University of Texas Health Science Center at Houston,2016 #151-200,#151-200
The University of Texas Health Science Center at Houston,2017 #351-400,#351-400
The University of Texas Health Science Center at Houston,2017 #201-250,#201-250
The University of Texas Health Science Center at Houston,2017 #=321,#=321
The University of Texas Health Science Center at Houston,2018 #251-300,#251-300
The University of Texas Health Science Center at Houston,2018 #151-200,#151-200
The University of Texas Health Science Center at Houston,2018 #=288,#=288
The University of Texas Health Science Center at Houston,2019 #301-350,#301-350
The University of Texas Health Science Center at Houston,2019 #101-150,#101-150
The University of Texas Health Science Center at Houston,2019 #=255,#=255
The University of Texas Health Science Center at Houston,2020 #301-350,#301-350
The University of Texas Health Science Center at Houston,2020 #269,#269
The University of Texas Health Science Center at Houston,2020 #151-200,#151-200
The University of Texas Health Science Center at Houston,2021 #151-200,#151-200
The University of Texas Health Science Center at Houston,2021 #301-350,#301-350
The University of Texas Health Science Center at Houston,2021 #=240,#=240
The University of Texas Health Science Center at Houston,2022 #=182,#=182
The University of Texas Health Science Center at Houston,2022 #251-300,#251-300
The University of Texas Health Science Center at Houston,2022 #147,#147
The University of Texas Health Science Center at Houston,2022 #101-150,#101-150
The University of Texas Health Science Center at Houston,2023 #180,#180
The University of Texas Health Science Center at Houston,2023 #301-350,#301-350
The University of Texas Health Science Center at Houston,2023 #101-150,#101-150
The University of Texas Health Science Center at Houston,2023 #151-200,#151-200
Université de Fribourg,2018 #501-550,#501-550
Université de Fribourg,2019 #601-650,#601-650
Université de Fribourg,2020 #581-590,#581-590
Université de Fribourg,2021 #601-650,#601-650
Université de Fribourg,2022 #561-570,#561-570
Université de Fribourg,2023 #571-580,#571-580
Université de Fribourg,2024 #=563,#=563
The Wharton School,2023 #101-110,#101-110
Government College Women University Sialkot,2023 #=131,#=131
Government College Women University Sialkot,2024 #=143,#=143
New Bulgarian University,2024 #=103,#=103
University of Bradford,2020 #51+,#51+
Western Washington University ,2023 #1201-1400,#1201-1400
Western Washington University ,2024 #1401+,#1401+
National Pingtung University of Science and Technology,2023 #401-420,#401-420
Sharda University,2024 #=219,#=219
Universidad de Ibagué,2024 #=269,#=269
University of Tasmania,2012 #357,#357
University of Tasmania,2014 #401-410,#401-410
University of Tasmania,2015 #401-410,#401-410
University of Tasmania,2016 #=379,#=379
University of Tasmania,2017 #=370,#=370
University of Tasmania,2018 #313,#313
University of Tasmania,2019 #287,#287
University of Tasmania,2020 #291,#291
University of Tasmania,2021 #308,#308
University of Tasmania,2022 #=303,#=303
University of Tasmania,2023 #=293,#=293
University of Tasmania,2024 #=307,#=307
University of Washington,2012 #59,#59
University of Washington,2014 #59,#59
University of Washington,2015 #=65,#=65
University of Washington,2016 #65,#65
University of Washington,2017 #59,#59
University of Washington,2018 #61,#61
University of Washington,2019 #66,#66
University of Washington,2020 #68,#68
University of Washington,2021 #72,#72
University of Washington,2022 #=85,#=85
University of Washington,2023 #80,#80
University of Washington,2024 #63,#63
Universitas Ciputra Surabaya,2024 #=139,#=139
Ca' Foscari University of Venice ,2012 #601+,#601+
Ca' Foscari University of Venice ,2014 # 701+,# 701+
Ca' Foscari University of Venice ,2015 # 701+,# 701+
Ca' Foscari University of Venice ,2016 #701+,#701+
Ca' Foscari University of Venice ,2017 #701+,#701+
Ca' Foscari University of Venice ,2018 #701-750,#701-750
Ca' Foscari University of Venice ,2019 #751-800,#751-800
Ca' Foscari University of Venice ,2020 #751-800,#751-800
Ca' Foscari University of Venice ,2021 #751-800,#751-800
Ca' Foscari University of Venice ,2022 #801-1000,#801-1000
Ca' Foscari University of Venice ,2023 #801-1000,#801-1000
Ca' Foscari University of Venice ,2024 #661-670,#661-670
National University of Modern Languages (NUML),2024 #1201-1400,#1201-1400
Université Toulouse 1 Capitole,2012 #601+,#601+
Université Toulouse 1 Capitole,2014 #651-700,#651-700
Université Toulouse 1 Capitole,2015 # 701+,# 701+
Université Toulouse 1 Capitole,2016 #701+,#701+
Université Toulouse 1 Capitole,2017 #701+,#701+
Université Toulouse 1 Capitole,2018 #751-800,#751-800
Université Toulouse 1 Capitole,2019 #801-1000,#801-1000
Université Toulouse 1 Capitole,2020 #801-1000,#801-1000
Université Toulouse 1 Capitole,2021 #801-1000,#801-1000
Université Toulouse 1 Capitole,2022 #801-1000,#801-1000
Université Toulouse 1 Capitole,2023 #1001-1200,#1001-1200
Université Toulouse 1 Capitole,2024 #951-1000,#951-1000
Harvard Business School,2023 #=16,#=16
Excelia,2021 #31,#31
Excelia,2022 #34,#34
Excelia,2023 #=34,#=34
Excelia,2024 #46,#46
Karunya Institute of Technology and Sciences - Deemed to be University,2024 #1201+,#1201+
Texas A&M University - Corpus Christi,2024 #1201+,#1201+
Stevens Institute of Technology - School of Business,2021 #51+,#51+
Stevens Institute of Technology - School of Business,2022 #101+,#101+
Stevens Institute of Technology - School of Business,2023 #101+,#101+
Stevens Institute of Technology - School of Business,2024 #101+,#101+
University of Pittsburgh,2012 #98,#98
University of Pittsburgh,2014 #106,#106
University of Pittsburgh,2015 #111,#111
University of Pittsburgh,2016 #=133,#=133
University of Pittsburgh,2017 #145,#145
University of Pittsburgh,2018 #=142,#=142
University of Pittsburgh,2019 #136,#136
University of Pittsburgh,2020 #140,#140
University of Pittsburgh,2021 #156,#156
University of Pittsburgh,2022 #=163,#=163
University of Pittsburgh,2023 #=181,#=181
University of Pittsburgh,2024 #=222,#=222
Flinders University,2012 #342,#342
Flinders University,2014 #431-440,#431-440
Flinders University,2015 #481-490,#481-490
Flinders University,2016 #501-550,#501-550
Flinders University,2017 #551-600,#551-600
Flinders University,2018 #551-600,#551-600
Flinders University,2019 #=478,#=478
Flinders University,2020 #424,#424
Flinders University,2021 #423,#423
Flinders University,2022 #=407,#=407
Flinders University,2023 #=425,#=425
Flinders University,2024 #380,#380
Vetsuisse Faculty Bern and Zurich,2018 #28,#28
Vetsuisse Faculty Bern and Zurich,2019 #21,#21
Vetsuisse Faculty Bern and Zurich,2020 #8,#8
Vetsuisse Faculty Bern and Zurich,2021 #=7,#=7
Vetsuisse Faculty Bern and Zurich,2022 #7,#7
Vetsuisse Faculty Bern and Zurich,2023 #4,#4
Zagazig University,2022 #1201+,#1201+
Zagazig University,2023 #1201-1400,#1201-1400
Zagazig University,2024 #1201-1400,#1201-1400
Russian Institute of Theatre Arts  (GITIS),2022 #51-100,#51-100
Russian Institute of Theatre Arts  (GITIS),2023 #46,#46
Kazakh-British Technical University,2012 #551- 600,#551- 600
Kazakh-British Technical University,2014 #651-700,#651-700
Kazakh-British Technical University,2015 #651-700,#651-700
Kazakh-British Technical University,2016 #701+,#701+
Kazakh-British Technical University,2017 #651-700,#651-700
Kazakh-British Technical University,2018 #651-700,#651-700
Kazakh-British Technical University,2019 #651-700,#651-700
Kazakh-British Technical University,2020 #751-800,#751-800
Kazakh-British Technical University,2021 #751-800,#751-800
Kazakh-British Technical University,2022 #801-1000,#801-1000
Kazakh-British Technical University,2023 #801-1000,#801-1000
Kazakh-British Technical University,2024 #1001-1200,#1001-1200
INSA Business School,2023 #151-175,#151-175
University of Tuzla,2024 #=134,#=134
"National Institute of Technology, Tiruchirappalli",2023 #801-1000,#801-1000
"National Institute of Technology, Tiruchirappalli",2024 #781-790,#781-790
SVKM's Narsee Monjee Institute of Management Studies(Deemed to be University),2023 #=174,#=174
SVKM's Narsee Monjee Institute of Management Studies(Deemed to be University),2024 #=258,#=258
University of Nevada - Las Vegas,2017 #1,#1
University of Nevada - Las Vegas,2018 #1,#1
University of Nevada - Las Vegas,2019 #2,#2
University of Nevada - Las Vegas,2020 #451-500,#451-500
University of Nevada - Las Vegas,2020 #2,#2
University of Nevada - Las Vegas,2020 #451-500,#451-500
University of Nevada - Las Vegas,2021 #551-600,#551-600
University of Nevada - Las Vegas,2021 #351-400,#351-400
University of Nevada - Las Vegas,2021 #451-500,#451-500
University of Nevada - Las Vegas,2021 #2,#2
University of Nevada - Las Vegas,2022 #451-500,#451-500
University of Nevada - Las Vegas,2022 #301-350,#301-350
University of Nevada - Las Vegas,2022 #101-130,#101-130
University of Nevada - Las Vegas,2022 #2,#2
University of Nevada - Las Vegas,2022 #551-600,#551-600
University of Nevada - Las Vegas,2023 #451-500,#451-500
University of Nevada - Las Vegas,2023 #351-400,#351-400
University of Nevada - Las Vegas,2023 #101-140,#101-140
University of Nevada - Las Vegas,2023 #2,#2
University of Nevada - Las Vegas,2023 #601-650,#601-650
University of M'Hamed Bougara Boumerdes,2023 #171-200,#171-200
University of M'Hamed Bougara Boumerdes,2024 #201+,#201+
Rutgers Business School - Newark and New Brunswick,2020 #26,#26
Dicle Üniversitesi,2024 #=58,#=58
Stanford Graduate School of Business,2023 #=7,#=7
"Business School, Universidad EAFIT",2019 #51+,#51+
"Business School, Universidad EAFIT",2020 #51+,#51+
"Business School, Universidad EAFIT",2021 #51+,#51+
"Business School, Universidad EAFIT",2022 #91-100,#91-100
"Business School, Universidad EAFIT",2023 #101+,#101+
"Business School, Universidad EAFIT",2024 #101+,#101+
Universidad Autónoma de Nuevo León,2014 # 701+,# 701+
Universidad Autónoma de Nuevo León,2015 # 701+,# 701+
Universidad Autónoma de Nuevo León,2016 #701+,#701+
Universidad Autónoma de Nuevo León,2017 #701+,#701+
Universidad Autónoma de Nuevo León,2018 #801-1000,#801-1000
Universidad Autónoma de Nuevo León,2019 #801-1000,#801-1000
Universidad Autónoma de Nuevo León,2020 #801-1000,#801-1000
Universidad Autónoma de Nuevo León,2021 #1001+,#1001+
Universidad Autónoma de Nuevo León,2022 #1001-1200,#1001-1200
Universidad Autónoma de Nuevo León,2023 #1001-1200,#1001-1200
Universidad Autónoma de Nuevo León,2024 #1001-1200,#1001-1200
College of Business,2018 #101+,#101+
College of Business,2019 #101+,#101+
Togliatti State University,2022 #351-400,#351-400
Universidade Federal de Alagoas ,2024 #=137,#=137
The Royal Central School of Speech and Drama,2016 #51-100,#51-100
The Royal Central School of Speech and Drama,2017 #27,#27
The Royal Central School of Speech and Drama,2018 #32,#32
The Royal Central School of Speech and Drama,2019 #24,#24
The Royal Central School of Speech and Drama,2020 #33,#33
The Royal Central School of Speech and Drama,2021 #33,#33
The Royal Central School of Speech and Drama,2022 #34,#34
The Royal Central School of Speech and Drama,2023 #33,#33
ESSCA School of Management,2021 #101+,#101+
ESSCA School of Management,2022 #141-150,#141-150
ESSCA School of Management,2023 #141-150,#141-150
ESSCA School of Management,2024 #151+,#151+
Shanghai Maritime University,2024 #=325,#=325
Universidad de Carabobo,2023 #1201-1400,#1201-1400
Universidad de Carabobo,2024 #1201-1400,#1201-1400
Norwegian Academy of Music,2017 #51-100,#51-100
Norwegian Academy of Music,2018 #35,#35
Norwegian Academy of Music,2019 #33,#33
Norwegian Academy of Music,2020 #29,#29
Norwegian Academy of Music,2021 #8,#8
Norwegian Academy of Music,2022 #8,#8
Norwegian Academy of Music,2023 #9,#9
Universidad de Castilla-La Mancha,2017 #701+,#701+
Universidad de Castilla-La Mancha,2018 #801-1000,#801-1000
Universidad de Castilla-La Mancha,2019 #801-1000,#801-1000
Universidad de Castilla-La Mancha,2020 #801-1000,#801-1000
Universidad de Castilla-La Mancha,2021 #1001+,#1001+
Universidad de Castilla-La Mancha,2022 #1001-1200,#1001-1200
Universidad de Castilla-La Mancha,2023 #1001-1200,#1001-1200
Universidad de Castilla-La Mancha,2024 #951-1000,#951-1000
SAIT Polytechnic - School of Hospitality and Tourism,2019 #35,#35
SAIT Polytechnic - School of Hospitality and Tourism,2020 #29,#29
SAIT Polytechnic - School of Hospitality and Tourism,2021 #43,#43
SAIT Polytechnic - School of Hospitality and Tourism,2022 #51-100,#51-100
SAIT Polytechnic - School of Hospitality and Tourism,2023 #45,#45
WHU Otto Beisheim School of Management,2015 #101-150,#101-150
WHU Otto Beisheim School of Management,2015 #151-200,#151-200
WHU Otto Beisheim School of Management,2016 #151-200,#151-200
WHU Otto Beisheim School of Management,2016 #101-150,#101-150
WHU Otto Beisheim School of Management,2017 #151-200,#151-200
WHU Otto Beisheim School of Management,2017 #151-200,#151-200
WHU Otto Beisheim School of Management,2017 #=368,#=368
WHU Otto Beisheim School of Management,2018 #151-200,#151-200
WHU Otto Beisheim School of Management,2018 #151-200,#151-200
WHU Otto Beisheim School of Management,2018 #401-450,#401-450
WHU Otto Beisheim School of Management,2019 #=368,#=368
WHU Otto Beisheim School of Management,2019 #101-150,#101-150
WHU Otto Beisheim School of Management,2019 #101-150,#101-150
WHU Otto Beisheim School of Management,2020 #101-150,#101-150
WHU Otto Beisheim School of Management,2020 #101-150,#101-150
WHU Otto Beisheim School of Management,2020 #390,#390
WHU Otto Beisheim School of Management,2021 #101-150,#101-150
WHU Otto Beisheim School of Management,2021 #109,#109
WHU Otto Beisheim School of Management,2021 #401-450,#401-450
WHU Otto Beisheim School of Management,2022 #401-450,#401-450
WHU Otto Beisheim School of Management,2022 #101-150,#101-150
WHU Otto Beisheim School of Management,2022 #=102,#=102
WHU Otto Beisheim School of Management,2023 #451-500,#451-500
WHU Otto Beisheim School of Management,2023 #101-150,#101-150
WHU Otto Beisheim School of Management,2023 #128,#128
The National University of Ostroh Academy ,2016 #141-150,#141-150
The National University of Ostroh Academy ,2018 #171-180,#171-180
The National University of Ostroh Academy ,2019 #201-250,#201-250
The National University of Ostroh Academy ,2020 #251-300,#251-300
The National University of Ostroh Academy ,2021 #251-300,#251-300
The National University of Ostroh Academy ,2022 #301-350,#301-350
Clark Atlanta University,2020 #251-300,#251-300
Universidad Militar Nueva Granada,2024 #=233,#=233
Universidad Simón Bolívar (Colombia),2024 #=233,#=233
Guru Gobind Singh Indraprastha University,2024 #1401+,#1401+
"Department of Accounting, Finance and Economics",2019 #101+,#101+
"Department of Accounting, Finance and Economics",2021 #101+,#101+
Dalhousie University Business School,2012 #243,#243
Dalhousie University Business School,2014 #=244,#=244
Dalhousie University Business School,2015 #=235,#=235
Dalhousie University Business School,2016 #=277,#=277
Dalhousie University Business School,2017 #=283,#=283
Dalhousie University Business School,2018 #=279,#=279
Dalhousie University Business School,2019 #=279,#=279
Dalhousie University Business School,2020 #280,#280
Dalhousie University Business School,2021 #291,#291
Dalhousie University Business School,2022 #=272,#=272
Dalhousie University Business School,2023 #=308,#=308
Dalhousie University Business School,2024 #298,#298
 University of Dundee,2012 #204,#204
 University of Dundee,2014 #219,#219
 University of Dundee,2015 #=230,#=230
 University of Dundee,2016 #=261,#=261
 University of Dundee,2017 #244,#244
 University of Dundee,2018 #=267,#=267
 University of Dundee,2019 #=272,#=272
 University of Dundee,2020 #302,#302
 University of Dundee,2021 #319,#319
 University of Dundee,2022 #=322,#=322
 University of Dundee,2023 #354,#354
 University of Dundee,2024 #=441,#=441
Brown University,2012 #42,#42
Brown University,2014 #47,#47
Brown University,2015 #=52,#=52
Brown University,2016 #49,#49
Brown University,2017 #=49,#=49
Brown University,2018 #53,#53
Brown University,2019 #56,#56
Brown University,2020 #57,#57
Brown University,2021 #60,#60
Brown University,2022 #60,#60
Brown University,2023 #63,#63
Brown University,2024 #=73,#=73
Moscow State Conservatory P. I. Tchaikovsky,2016 #27,#27
Moscow State Conservatory P. I. Tchaikovsky,2017 #41,#41
Moscow State Conservatory P. I. Tchaikovsky,2020 #44,#44
Moscow State Conservatory P. I. Tchaikovsky,2021 #34,#34
Moscow State Conservatory P. I. Tchaikovsky,2022 #12,#12
Moscow State Conservatory P. I. Tchaikovsky,2023 #10,#10
Aston University,2012 #345,#345
Aston University,2014 #=399,#=399
Aston University,2015 #=390,#=390
Aston University,2016 #346,#346
Aston University,2017 #358,#358
Aston University,2018 #=373,#=373
Aston University,2019 #=381,#=381
Aston University,2020 #442,#442
Aston University,2021 #511-520,#511-520
Aston University,2022 #=485,#=485
Aston University,2023 #561-570,#561-570
Aston University,2024 #=446,#=446
Institut Teknologi Nasional Bandung (ITENAS Bandung),2022 #651+,#651+
Institut Teknologi Nasional Bandung (ITENAS Bandung),2023 #701-750,#701-750
Cardiff Business School,2023 #151-175,#151-175
University of Laghouat,2024 #171-200,#171-200
University of Pennsylvania,2012 #12,#12
University of Pennsylvania,2014 #13,#13
University of Pennsylvania,2015 #13,#13
University of Pennsylvania,2016 #18,#18
University of Pennsylvania,2017 #18,#18
University of Pennsylvania,2018 #19,#19
University of Pennsylvania,2019 #19,#19
University of Pennsylvania,2020 #15,#15
University of Pennsylvania,2021 #16,#16
University of Pennsylvania,2022 #13,#13
University of Pennsylvania,2023 #13,#13
University of Pennsylvania,2024 #12,#12
Ming Chuan University,2023 #=294,#=294
Ming Chuan University,2024 #=325,#=325
University of Khartoum,2022 #1201+,#1201+
University of Khartoum,2023 #1201-1400,#1201-1400
University of Khartoum,2024 #1201-1400,#1201-1400
University of Manouba,2022 #151-180,#151-180
University of Manouba,2023 #171-200,#171-200
University of Manouba,2024 #171-200,#171-200
Universidad Politécnica Salesiana,2024 #1401+,#1401+
Chatham University,2020 #251-300,#251-300
Cardiff Metropolitan University,2023 #101-140,#101-140
Cardiff Metropolitan University,2023 #151-160,#151-160
Tashkent State Agrarian University,2023 #=38,#=38
Tashkent State Agrarian University,2024 #=39,#=39
Novosibirsk State Technical University,2017 #701+,#701+
Novosibirsk State Technical University,2018 #801-1000,#801-1000
Novosibirsk State Technical University,2019 #801-1000,#801-1000
Novosibirsk State Technical University,2020 #801-1000,#801-1000
Novosibirsk State Technical University,2021 #801-1000,#801-1000
Novosibirsk State Technical University,2022 #801-1000,#801-1000
Novosibirsk State Technical University,2023 #801-1000,#801-1000
Novosibirsk State Technical University,2024 #1001-1200,#1001-1200
Universidad de Guayaquil,2024 #=269,#=269
Universidad Interamericana de Puerto Rico,2024 #=14,#=14
FURB Universidade Regional de Blumenau,2024 #=269,#=269
Tezpur University,2024 #1001-1050,#1001-1050
Ehime University,2019 #251-300,#251-300
Ehime University,2020 #301-350,#301-350
University of Limpopo,2019 #351-400,#351-400
Jizzakh Polytechnic Institute,2024 #=45,#=45
Hanoi University of Science and Technology,2021 #1001+,#1001+
Hanoi University of Science and Technology,2022 #1201+,#1201+
Hanoi University of Science and Technology,2023 #1201-1400,#1201-1400
Hanoi University of Science and Technology,2024 #1201-1400,#1201-1400
Owen Graduate School of Management,2019 #38,#38
Owen Graduate School of Management,2020 #42=,#42=
Owen Graduate School of Management,2021 #43,#43
Owen Graduate School of Management,2022 #51-60,#51-60
Owen Graduate School of Management,2023 #61-70,#61-70
Owen Graduate School of Management,2024 #61-70,#61-70
Universidad de Córdoba,2024 #1001-1200,#1001-1200
Institut National des Sciences Appliquées de Strasbourg (INSA),2024 #=141,#=141
Universidad Federico Henríquez y Carvajal (UFHEC),2024 #=19,#=19
Tokyo University of Science,2012 #322,#322
Tokyo University of Science,2014 #441-450,#441-450
Tokyo University of Science,2015 #601-650,#601-650
Tokyo University of Science,2016 #651-700,#651-700
Tokyo University of Science,2017 #701+,#701+
Tokyo University of Science,2018 #701-750,#701-750
Tokyo University of Science,2019 #751-800,#751-800
Tokyo University of Science,2020 #801-1000,#801-1000
Tokyo University of Science,2021 #751-800,#751-800
Tokyo University of Science,2022 #801-1000,#801-1000
Tokyo University of Science,2023 #801-1000,#801-1000
Tokyo University of Science,2024 #661-670,#661-670
"Universidad Latinoamericana de Ciencia y Tecnología - ULACIT, Panama",2014 #251-300,#251-300
Alagappa Univeristy,2023 #=51,#=51
Alagappa Univeristy,2024 #=59,#=59
ESIC Business & Marketing School,2021 #301-350,#301-350
ESIC Business & Marketing School,2022 #201-250,#201-250
ESIC Business & Marketing School,2023 #251-300,#251-300
Universiti Malaysia Perlis,2020 #701-750,#701-750
Universiti Malaysia Perlis,2021 #801-1000,#801-1000
Universiti Malaysia Perlis,2022 #801-1000,#801-1000
Universiti Malaysia Perlis,2023 #801-1000,#801-1000
Universiti Malaysia Perlis,2024 #1001-1200,#1001-1200
Pontificia Universidad Católica del Ecuador (PUCE),2014 # 701+,# 701+
Pontificia Universidad Católica del Ecuador (PUCE),2015 # 701+,# 701+
Pontificia Universidad Católica del Ecuador (PUCE),2016 #701+,#701+
Pontificia Universidad Católica del Ecuador (PUCE),2017 #701+,#701+
Pontificia Universidad Católica del Ecuador (PUCE),2018 #801-1000,#801-1000
Pontificia Universidad Católica del Ecuador (PUCE),2019 #801-1000,#801-1000
Pontificia Universidad Católica del Ecuador (PUCE),2020 #801-1000,#801-1000
Pontificia Universidad Católica del Ecuador (PUCE),2021 #801-1000,#801-1000
Pontificia Universidad Católica del Ecuador (PUCE),2022 #1001-1200,#1001-1200
Pontificia Universidad Católica del Ecuador (PUCE),2023 #801-1000,#801-1000
Pontificia Universidad Católica del Ecuador (PUCE),2024 #901-950,#901-950
Islamic University of Gaza,2016 #81-90,#81-90
Islamic University of Gaza,2018 #51-60,#51-60
Islamic University of Gaza,2019 #61-70,#61-70
Islamic University of Gaza,2020 #71-80,#71-80
Islamic University of Gaza,2021 #81-90,#81-90
Islamic University of Gaza,2022 #111-120,#111-120
Islamic University of Gaza,2023 #131-150,#131-150
Islamic University of Gaza,2024 #111-120,#111-120
Thamar University,2023 #171-200,#171-200
Thamar University,2024 #201+,#201+
NED University of Engineering and Technology,2021 #101-150,#101-150
NED University of Engineering and Technology,2022 #101-150,#101-150
NED University of Engineering and Technology,2023 #501-520,#501-520
NED University of Engineering and Technology,2023 #501-520,#501-520
NED University of Engineering and Technology,2023 #101-150,#101-150
Kyoto Sangyo University ,2023 #=294,#=294
Kyoto Sangyo University ,2024 #=325,#=325
Radford University,2021 #301-350,#301-350
Swedish University of Agricultural Sciences ,2013 #151-200,#151-200
Swedish University of Agricultural Sciences ,2013 #40,#40
Swedish University of Agricultural Sciences ,2014 #=41,#=41
Swedish University of Agricultural Sciences ,2015 #10,#10
Swedish University of Agricultural Sciences ,2015 #301-400,#301-400
Swedish University of Agricultural Sciences ,2015 #201-250,#201-250
Swedish University of Agricultural Sciences ,2015 #=43,#=43
Swedish University of Agricultural Sciences ,2016 #7,#7
Swedish University of Agricultural Sciences ,2016 #301-400,#301-400
Swedish University of Agricultural Sciences ,2016 #151-200,#151-200
Swedish University of Agricultural Sciences ,2016 #30,#30
Swedish University of Agricultural Sciences ,2017 #101-150,#101-150
Swedish University of Agricultural Sciences ,2017 #=287,#=287
Swedish University of Agricultural Sciences ,2017 #28,#28
Swedish University of Agricultural Sciences ,2017 #251-300,#251-300
Swedish University of Agricultural Sciences ,2017 #4,#4
Swedish University of Agricultural Sciences ,2018 #4,#4
Swedish University of Agricultural Sciences ,2018 #301-350,#301-350
Swedish University of Agricultural Sciences ,2018 #101-150,#101-150
Swedish University of Agricultural Sciences ,2018 #21,#21
Swedish University of Agricultural Sciences ,2018 #=325,#=325
Swedish University of Agricultural Sciences ,2019 #=273,#=273
Swedish University of Agricultural Sciences ,2019 #22,#22
Swedish University of Agricultural Sciences ,2019 #51-100,#51-100
Swedish University of Agricultural Sciences ,2019 #3,#3
Swedish University of Agricultural Sciences ,2019 #201-250,#201-250
Swedish University of Agricultural Sciences ,2020 #3,#3
Swedish University of Agricultural Sciences ,2020 #251-300,#251-300
Swedish University of Agricultural Sciences ,2020 #51-100,#51-100
Swedish University of Agricultural Sciences ,2020 #27,#27
Swedish University of Agricultural Sciences ,2020 #255,#255
Swedish University of Agricultural Sciences ,2021 #=31,#=31
Swedish University of Agricultural Sciences ,2021 #=248,#=248
Swedish University of Agricultural Sciences ,2021 #=67,#=67
Swedish University of Agricultural Sciences ,2021 #251-300,#251-300
Swedish University of Agricultural Sciences ,2021 #3,#3
Swedish University of Agricultural Sciences ,2022 #=197,#=197
Swedish University of Agricultural Sciences ,2022 #3,#3
Swedish University of Agricultural Sciences ,2022 #251-300,#251-300
Swedish University of Agricultural Sciences ,2022 #=79,#=79
Swedish University of Agricultural Sciences ,2022 #=24,#=24
Swedish University of Agricultural Sciences ,2023 #236,#236
Swedish University of Agricultural Sciences ,2023 #3,#3
Swedish University of Agricultural Sciences ,2023 #201-250,#201-250
Swedish University of Agricultural Sciences ,2023 #74,#74
Swedish University of Agricultural Sciences ,2023 #25,#25
University of Windsor,2014 # 701+,# 701+
University of Windsor,2015 # 701+,# 701+
University of Windsor,2016 #651-700,#651-700
University of Windsor,2017 #651-700,#651-700
University of Windsor,2018 #651-700,#651-700
University of Windsor,2019 #651-700,#651-700
University of Windsor,2020 #651-700,#651-700
University of Windsor,2021 #751-800,#751-800
University of Windsor,2022 #701-750,#701-750
University of Windsor,2023 #751-800,#751-800
University of Windsor,2024 #641-650,#641-650
Ehime University,2019 #251-300,#251-300
Ehime University,2020 #301-350,#301-350
University St.Kliment Ohridski in Bitola,2021 #351-400,#351-400
University St.Kliment Ohridski in Bitola,2022 #351-400,#351-400
Truman State University,2020 #251-300,#251-300
Truman State University,2021 #301-350,#301-350
National Chi Nan University,2023 #=227,#=227
National Chi Nan University,2024 #=256,#=256
Universidad Francisco De Vitoria,2024 #=134,#=134
Xiamen University,2012 #451- 500,#451- 500
Xiamen University,2014 #501-550,#501-550
Xiamen University,2015 #441-450,#441-450
Xiamen University,2016 #401-410,#401-410
Xiamen University,2017 #451-460,#451-460
Xiamen University,2018 #431-440,#431-440
Xiamen University,2019 #=476,#=476
Xiamen University,2020 #451,#451
Xiamen University,2021 #432,#432
Xiamen University,2022 #=407,#=407
Xiamen University,2023 #=422,#=422
Xiamen University,2024 #=392,#=392
Voronezh State Technical University,2021 #351-400,#351-400
Voronezh State Technical University,2022 #401-450,#401-450
Imam Abdulrahman Bin Faisal University (IAU),2019 #581-590,#581-590
Imam Abdulrahman Bin Faisal University (IAU),2020 #541-550,#541-550
Imam Abdulrahman Bin Faisal University (IAU),2021 #521-530,#521-530
Imam Abdulrahman Bin Faisal University (IAU),2022 #521-530,#521-530
Imam Abdulrahman Bin Faisal University (IAU),2023 #=477,#=477
Imam Abdulrahman Bin Faisal University (IAU),2024 #=595,#=595
Bard College,2020 #151-200,#151-200
Bard College,2021 #151-200,#151-200
Bard College,2022 #151-200,#151-200
Bard College,2023 #151-200,#151-200
Wayamba University of Sri Lanka ,2024 #=219,#=219
Tashkent Institute Of Finance,2023 #=29,#=29
Tashkent Institute Of Finance,2024 #=43,#=43
Sarajevo School of Science and Technology,2019 #571-580,#571-580
University of Delaware,2012 #401- 450,#401- 450
University of Delaware,2014 #451-460,#451-460
University of Delaware,2015 #431-440,#431-440
University of Delaware,2016 #421-430,#421-430
University of Delaware,2017 #411-420,#411-420
University of Delaware,2018 #421-430,#421-430
University of Delaware,2019 #=439,#=439
University of Delaware,2020 #491,#491
University of Delaware,2021 #541-550,#541-550
University of Delaware,2022 #531-540,#531-540
University of Delaware,2023 #581-590,#581-590
University of Delaware,2024 #=498,#=498
Masaryk University,2012 #551- 600,#551- 600
