University,Year,Rank
American University of Sharjah,2015 #=390,#=390
American University of Sharjah,2016 #411-420,#411-420
American University of Sharjah,2017 #441-450,#441-450
American University of Sharjah,2018 #411-420,#411-420
American University of Sharjah,2019 #=376,#=376
American University of Sharjah,2020 #371,#371
American University of Sharjah,2021 #348,#348
American University of Sharjah,2022 #=383,#=383
American University of Sharjah,2023 #=369,#=369
American University of Sharjah,2024 #=364,#=364
Northwest Agriculture and Forestry University,2023 #801-1000,#801-1000
Northwest Agriculture and Forestry University,2024 #951-1000,#951-1000
Tomsk State Pedagogical University,2022 #551-600,#551-600
Tomsk State Pedagogical University,2023 #551-600,#551-600
Rider University,2020 #201-250,#201-250
Rider University,2021 #201-250,#201-250
Universidad Autónoma de Nuevo León,2014 # 701+,# 701+
Universidad Autónoma de Nuevo León,2015 # 701+,# 701+
Universidad Autónoma de Nuevo León,2016 #701+,#701+
Universidad Autónoma de Nuevo León,2017 #701+,#701+
Universidad Autónoma de Nuevo León,2018 #801-1000,#801-1000
Universidad Autónoma de Nuevo León,2019 #801-1000,#801-1000
Universidad Autónoma de Nuevo León,2020 #801-1000,#801-1000
Universidad Autónoma de Nuevo León,2021 #1001+,#1001+
Universidad Autónoma de Nuevo León,2022 #1001-1200,#1001-1200
Universidad Autónoma de Nuevo León,2023 #1001-1200,#1001-1200
Universidad Autónoma de Nuevo León,2024 #1001-1200,#1001-1200
Tabriz University of Medical Sciences,2017 #401-450,#401-450
Tabriz University of Medical Sciences,2018 #451-500,#451-500
Tabriz University of Medical Sciences,2020 #501-550,#501-550
Tabriz University of Medical Sciences,2021 #601-650,#601-650
Tabriz University of Medical Sciences,2022 #301-350,#301-350
Tabriz University of Medical Sciences,2022 #601-650,#601-650
Tabriz University of Medical Sciences,2023 #251-300,#251-300
Tabriz University of Medical Sciences,2023 #501-550,#501-550
Teesside University,2024 #1201+,#1201+
Brock University,2022 #1001-1200,#1001-1200
Brock University,2023 #1001-1200,#1001-1200
Brock University,2024 #1201-1400,#1201-1400
Fairfield University - Charles F. Dolan School of Business,2022 #101+,#101+
Fairfield University - Charles F. Dolan School of Business,2023 #101+,#101+
Fairfield University - Charles F. Dolan School of Business,2024 #101+,#101+
University of the Basque Country,2018 #651-700,#651-700
University of the Basque Country,2019 #601-650,#601-650
University of the Basque Country,2020 #651-700,#651-700
University of the Basque Country,2021 #751-800,#751-800
University of the Basque Country,2022 #701-750,#701-750
University of the Basque Country,2023 #701-750,#701-750
University of the Basque Country,2024 #621-630,#621-630
Russian-Armenian University (RAU),2023 #801-1000,#801-1000
Universitatea Ovidius din Constanta / Ovidius University of Constanta,2016 #151-200,#151-200
Universitatea Ovidius din Constanta / Ovidius University of Constanta,2018 #201-250,#201-250
Universitatea Ovidius din Constanta / Ovidius University of Constanta,2019 #201-250,#201-250
Universitatea Ovidius din Constanta / Ovidius University of Constanta,2020 #251-300,#251-300
Universitatea Ovidius din Constanta / Ovidius University of Constanta,2021 #351-400,#351-400
Universitatea Ovidius din Constanta / Ovidius University of Constanta,2022 #401-450,#401-450
Hong Kong Shue Yan University,2023 #=198,#=198
Hong Kong Shue Yan University,2024 #=180,#=180
IHTTI School of Hotel Management,2019 #17,#17
IHTTI School of Hotel Management,2020 #26,#26
IHTTI School of Hotel Management,2021 #10,#10
Université Paris 1 Panthéon-Sorbonne ,2012 #=218,#=218
Université Paris 1 Panthéon-Sorbonne ,2014 #225,#225
Université Paris 1 Panthéon-Sorbonne ,2015 #228,#228
Université Paris 1 Panthéon-Sorbonne ,2016 #240,#240
Université Paris 1 Panthéon-Sorbonne ,2017 #=228,#=228
Université Paris 1 Panthéon-Sorbonne ,2018 #269,#269
Université Paris 1 Panthéon-Sorbonne ,2019 #=299,#=299
Université Paris 1 Panthéon-Sorbonne ,2020 #305,#305
Université Paris 1 Panthéon-Sorbonne ,2021 #287,#287
Université Paris 1 Panthéon-Sorbonne ,2022 #=290,#=290
Université Paris 1 Panthéon-Sorbonne ,2023 #=300,#=300
Université Paris 1 Panthéon-Sorbonne ,2024 #=328,#=328
CENTRUM Catolica,2021 #20,#20
CENTRUM Catolica,2022 #21,#21
CENTRUM Catolica,2023 #27,#27
CENTRUM Catolica,2024 #37,#37
Jiangsu Normal University,2023 #176-200,#176-200
Université Paul Sabatier Toulouse III,2012 #351,#351
Université Paul Sabatier Toulouse III,2014 #=390,#=390
Université Paul Sabatier Toulouse III,2015 #441-450,#441-450
Université Paul Sabatier Toulouse III,2016 #=397,#=397
Université Paul Sabatier Toulouse III,2017 #461-470,#461-470
Université Paul Sabatier Toulouse III,2018 #501-550,#501-550
Université Paul Sabatier Toulouse III,2019 #521-530,#521-530
Université Paul Sabatier Toulouse III,2020 #511-520,#511-520
Université Paul Sabatier Toulouse III,2021 #551-560,#551-560
Université Paul Sabatier Toulouse III,2022 #551-560,#551-560
Université Paul Sabatier Toulouse III,2023 #581-590,#581-590
Université Paul Sabatier Toulouse III,2024 #=511,#=511
Universidad Nacional del Comahue,2023 #1201-1400,#1201-1400
Universidad Nacional del Comahue,2024 #1201-1400,#1201-1400
Ufa State Petroleum Technological University,2018 #201-250,#201-250
Ufa State Petroleum Technological University,2019 #251-300,#251-300
Ufa State Petroleum Technological University,2020 #301-350,#301-350
Ufa State Petroleum Technological University,2021 #251-300,#251-300
Ufa State Petroleum Technological University,2022 #251-300,#251-300
University of Chicago,2012 #8,#8
University of Chicago,2014 #9,#9
University of Chicago,2015 #11,#11
University of Chicago,2016 #10,#10
University of Chicago,2017 #10,#10
University of Chicago,2018 #9,#9
University of Chicago,2019 #9,#9
University of Chicago,2020 #10,#10
University of Chicago,2021 #9,#9
University of Chicago,2022 #10,#10
University of Chicago,2023 #10,#10
University of Chicago,2024 #11,#11
Universidade Federal de Uberlândia,2023 #1201-1400,#1201-1400
Universidade Federal de Uberlândia,2024 #1401+,#1401+
The Royal Danish Academy of Fine Arts (KADK),2016 #51-100,#51-100
The Royal Danish Academy of Fine Arts (KADK),2017 #51-100,#51-100
The Royal Danish Academy of Fine Arts (KADK),2018 #27,#27
The Royal Danish Academy of Fine Arts (KADK),2019 #20,#20
The Royal Danish Academy of Fine Arts (KADK),2020 #21,#21
The Royal Danish Academy of Fine Arts (KADK),2021 #22,#22
The Royal Danish Academy of Fine Arts (KADK),2022 #19,#19
The Royal Danish Academy of Fine Arts (KADK),2023 #23,#23
Sriwijaya University,2024 #=127,#=127
Ulsan National Institute of Science and Technology (UNIST),2022 #212,#212
Ulsan National Institute of Science and Technology (UNIST),2023 #=197,#=197
Ulsan National Institute of Science and Technology (UNIST),2024 #=266,#=266
Universidade Estadual de Ponta Grossa ,2024 #=129,#=129
Victoria University ,2014 # 701+,# 701+
Victoria University ,2015 # 701+,# 701+
Victoria University ,2016 #601-650,#601-650
Victoria University ,2017 #651-700,#651-700
Victoria University ,2018 #701-750,#701-750
Victoria University ,2019 #651-700,#651-700
Victoria University ,2020 #601-650,#601-650
Victoria University ,2021 #551-560,#551-560
Victoria University ,2022 #601-650,#601-650
Victoria University ,2023 #701-750,#701-750
Victoria University ,2024 #711-720,#711-720
National University of Modern Languages (NUML),2024 #1201-1400,#1201-1400
Kyiv National University of Technologies and Design,2023 #201-240,#201-240
Universidade Federal de Pelotas ,2022 #1001-1200,#1001-1200
Universidade Federal de Pelotas ,2023 #1001-1200,#1001-1200
Universidade Federal de Pelotas ,2024 #1201-1400,#1201-1400
University of Tulsa College of Business Administration,2018 #101+,#101+
University of Tulsa College of Business Administration,2019 #101+,#101+
University of Tulsa College of Business Administration,2021 #101+,#101+
University of Tulsa College of Business Administration,2022 #151+,#151+
University of Tulsa College of Business Administration,2023 #151+,#151+
University of Tulsa College of Business Administration,2024 #151+,#151+
Yarmouk University,2021 #1001+,#1001+
Yarmouk University,2022 #1201+,#1201+
Yarmouk University,2023 #1201-1400,#1201-1400
Yarmouk University,2024 #1001-1200,#1001-1200
Youngsan University,2022 #1001-1200,#1001-1200
Youngsan University,2023 #1201-1400,#1201-1400
Youngsan University,2024 #1201-1400,#1201-1400
Okayama University,2012 #451- 500,#451- 500
Okayama University,2014 #501-550,#501-550
Okayama University,2015 #501-550,#501-550
Okayama University,2016 #551-600,#551-600
Okayama University,2017 #501-550,#501-550
Okayama University,2018 #501-550,#501-550
Okayama University,2019 #511-520,#511-520
Okayama University,2020 #561-570,#561-570
Okayama University,2021 #571-580,#571-580
Okayama University,2022 #581-590,#581-590
Okayama University,2023 #601-650,#601-650
Okayama University,2024 #901-950,#901-950
Tata Institute of Social Sciences,2023 #201-250,#201-250
Central Academy of Fine Arts (CAFA),2016 #51-100,#51-100
Central Academy of Fine Arts (CAFA),2017 #51-100,#51-100
Central Academy of Fine Arts (CAFA),2018 #51-100,#51-100
Central Academy of Fine Arts (CAFA),2019 #27,#27
Central Academy of Fine Arts (CAFA),2020 #28,#28
Central Academy of Fine Arts (CAFA),2021 #24,#24
Central Academy of Fine Arts (CAFA),2022 #=22,#=22
Central Academy of Fine Arts (CAFA),2023 #15,#15
Showa University,2015 #301-400,#301-400
Showa University,2016 #301-400,#301-400
Showa University,2017 #401-450,#401-450
Showa University,2018 #451-500,#451-500
Showa University,2020 #551-600,#551-600
Showa University,2021 #551-600,#551-600
Showa University,2022 #601-650,#601-650
Showa University,2023 #651-680,#651-680
Universidade Federal de Sergipe (UFS) ,2024 #116,#116
Middle Technical University,2023 #171-200,#171-200
Saint Mary's College of California,2020 #181-190,#181-190
Saint Mary's College of California,2021 #251-300,#251-300
Namik Kemal University ,2024 #=58,#=58
King Khalid University,2012 #501- 550,#501- 550
King Khalid University,2014 #601-650,#601-650
King Khalid University,2015 #601-650,#601-650
King Khalid University,2016 #551-600,#551-600
King Khalid University,2017 #501-550,#501-550
King Khalid University,2018 #471-480,#471-480
King Khalid University,2019 #=448,#=448
King Khalid University,2020 #501-510,#501-510
King Khalid University,2021 #601-650,#601-650
King Khalid University,2022 #651-700,#651-700
King Khalid University,2023 #701-750,#701-750
King Khalid University,2024 #761-770,#761-770
University of Portland,2020 #251-300,#251-300
University of Portland,2021 #251-300,#251-300
REVA UNIVERSITY,2023 #751+,#751+
National Chung Cheng University,2019 #801-1000,#801-1000
National Chung Cheng University,2020 #801-1000,#801-1000
National Chung Cheng University,2021 #801-1000,#801-1000
National Chung Cheng University,2022 #801-1000,#801-1000
National Chung Cheng University,2023 #801-1000,#801-1000
National Chung Cheng University,2024 #901-950,#901-950
Lanzhou University,2016 #601-650,#601-650
Lanzhou University,2017 #551-600,#551-600
Lanzhou University,2018 #601-650,#601-650
Lanzhou University,2019 #601-650,#601-650
Lanzhou University,2020 #751-800,#751-800
Lanzhou University,2021 #801-1000,#801-1000
Lanzhou University,2022 #751-800,#751-800
Lanzhou University,2023 #751-800,#751-800
Lanzhou University,2024 #791-800,#791-800
Roosevelt University,2020 #251-300,#251-300
Roosevelt University,2021 #201-250,#201-250
Universidad Austral,2012 #=327,#=327
Universidad Austral,2014 #=317,#=317
Universidad Austral,2015 #287,#287
Universidad Austral,2016 #=309,#=309
Universidad Austral,2017 #=308,#=308
Universidad Austral,2018 #=331,#=331
Universidad Austral,2019 #=367,#=367
Universidad Austral,2020 #400,#400
Universidad Austral,2021 #443,#443
Universidad Austral,2022 #=400,#=400
Universidad Austral,2023 #432,#432
Universidad Austral,2024 #=520,#=520
Staffordshire University,2024 #=155,#=155
Melbourne Business School,2018 #5,#5
Melbourne Business School,2019 #16,#16
Melbourne Business School,2020 #20,#20
Melbourne Business School,2021 #15,#15
Melbourne Business School,2022 #=13,#=13
Melbourne Business School,2023 #14,#14
Melbourne Business School,2024 #15,#15
University of Management and Technology,2024 #961-980,#961-980
Rensselaer Polytechnic Institute,2012 #296,#296
Rensselaer Polytechnic Institute,2014 #=353,#=353
Rensselaer Polytechnic Institute,2015 #359,#359
Rensselaer Polytechnic Institute,2016 #=348,#=348
Rensselaer Polytechnic Institute,2017 #=310,#=310
Rensselaer Polytechnic Institute,2018 #=364,#=364
Rensselaer Polytechnic Institute,2019 #=345,#=345
Rensselaer Polytechnic Institute,2020 #383,#383
Rensselaer Polytechnic Institute,2021 #470,#470
Rensselaer Polytechnic Institute,2022 #=431,#=431
Rensselaer Polytechnic Institute,2023 #=461,#=461
Rensselaer Polytechnic Institute,2024 #=494,#=494
UConn School of Business,2018 #22,#22
UConn School of Business,2019 #40,#40
UConn School of Business,2020 #51+,#51+
UConn School of Business,2021 #51+,#51+
UConn School of Business,2022 #71-80,#71-80
UConn School of Business,2023 #71-80,#71-80
UConn School of Business,2024 #81-90,#81-90
Università Iuav di Venezia,2017 #101-150,#101-150
Università Iuav di Venezia,2018 #151-200,#151-200
Università Iuav di Venezia,2019 #51-100,#51-100
Università Iuav di Venezia,2019 #101-150,#101-150
Università Iuav di Venezia,2019 #451-500,#451-500
Università Iuav di Venezia,2020 #51-100,#51-100
Università Iuav di Venezia,2020 #101-150,#101-150
Università Iuav di Venezia,2021 #51-100,#51-100
Università Iuav di Venezia,2021 #151-200,#151-200
Università Iuav di Venezia,2021 #451-500,#451-500
Università Iuav di Venezia,2022 #51-100,#51-100
Università Iuav di Venezia,2022 #151-200,#151-200
Università Iuav di Venezia,2023 #101-150,#101-150
Università Iuav di Venezia,2023 #51-100,#51-100
Università Iuav di Venezia,2023 #18,#18
Rostov State Transport University,2022 #251-300,#251-300
University of Illinois at Urbana-Champaign,2012 #56,#56
University of Illinois at Urbana-Champaign,2014 #56,#56
University of Illinois at Urbana-Champaign,2015 #63,#63
University of Illinois at Urbana-Champaign,2016 #59,#59
University of Illinois at Urbana-Champaign,2017 #66,#66
University of Illinois at Urbana-Champaign,2018 #69,#69
University of Illinois at Urbana-Champaign,2019 #71,#71
University of Illinois at Urbana-Champaign,2020 #75,#75
University of Illinois at Urbana-Champaign,2021 #82,#82
University of Illinois at Urbana-Champaign,2022 #=82,#=82
University of Illinois at Urbana-Champaign,2023 #85,#85
University of Illinois at Urbana-Champaign,2024 #64,#64
Beijing University of Chemical Technology,2023 #521-530,#521-530
Beijing University of Chemical Technology,2024 #721-730,#721-730
Universidad de Quintana Roo,2024 #=31,#=31
Plovdiv university ,2024 #=81,#=81
University of Niš,2021 #1001+,#1001+
University of Niš,2022 #1001-1200,#1001-1200
University of Niš,2023 #1201-1400,#1201-1400
University of Niš,2024 #1201-1400,#1201-1400
National Taipei University of Technology,2014 #551-600,#551-600
National Taipei University of Technology,2015 #551-600,#551-600
National Taipei University of Technology,2016 #551-600,#551-600
National Taipei University of Technology,2017 #551-600,#551-600
National Taipei University of Technology,2018 #601-650,#601-650
National Taipei University of Technology,2019 #561-570,#561-570
National Taipei University of Technology,2020 #511-520,#511-520
National Taipei University of Technology,2021 #488,#488
National Taipei University of Technology,2022 #=469,#=469
National Taipei University of Technology,2023 #=436,#=436
National Taipei University of Technology,2024 #=431,#=431
Tufts University,2012 #181,#181
Tufts University,2014 #204,#204
Tufts University,2015 #214,#214
Tufts University,2016 #252,#252
Tufts University,2017 #238,#238
Tufts University,2018 #=243,#=243
Tufts University,2019 #=237,#=237
Tufts University,2020 #253,#253
Tufts University,2021 #260,#260
Tufts University,2022 #=275,#=275
Tufts University,2023 #=312,#=312
Tufts University,2024 #379,#379
B.S. Abdur Rahman Crescent Institute of Science & Technology,2023 #=174,#=174
B.S. Abdur Rahman Crescent Institute of Science & Technology,2024 #=258,#=258
nan,2024 #=103,#=103
Swinburne University of Technology,2012 #451- 500,#451- 500
Swinburne University of Technology,2014 #481-490,#481-490
Swinburne University of Technology,2015 #551-600,#551-600
Swinburne University of Technology,2016 #501-550,#501-550
Swinburne University of Technology,2017 #441-450,#441-450
Swinburne University of Technology,2018 #421-430,#421-430
Swinburne University of Technology,2019 #=387,#=387
Swinburne University of Technology,2020 #383,#383
Swinburne University of Technology,2021 #372,#372
Swinburne University of Technology,2022 #321,#321
Swinburne University of Technology,2023 #=296,#=296
Swinburne University of Technology,2024 #=285,#=285
Saitama University,2012 #601+,#601+
Saitama University,2014 # 701+,# 701+
Saitama University,2015 # 701+,# 701+
Saitama University,2016 #701+,#701+
Saitama University,2017 #701+,#701+
Saitama University,2018 #801-1000,#801-1000
Saitama University,2019 #801-1000,#801-1000
Saitama University,2020 #801-1000,#801-1000
Saitama University,2021 #801-1000,#801-1000
Saitama University,2022 #1001-1200,#1001-1200
Saitama University,2023 #1001-1200,#1001-1200
Saitama University,2024 #1201-1400,#1201-1400
Universitas Mercu Buana,2023 #701-750,#701-750
Al Azhar University-Gaza,2021 #131-160,#131-160
Al Azhar University-Gaza,2022 #151-180,#151-180
Al Azhar University-Gaza,2023 #171-200,#171-200
Al Azhar University-Gaza,2024 #171-200,#171-200
Iowa State University - College of Business,2023 #70,#70
Paul Valéry University Montpellier,2012 #601+,#601+
Paul Valéry University Montpellier,2014 # 701+,# 701+
Paul Valéry University Montpellier,2015 # 701+,# 701+
Paul Valéry University Montpellier,2016 #701+,#701+
Paul Valéry University Montpellier,2017 #701+,#701+
Paul Valéry University Montpellier,2018 #801-1000,#801-1000
Paul Valéry University Montpellier,2019 #801-1000,#801-1000
Paul Valéry University Montpellier,2020 #801-1000,#801-1000
Paul Valéry University Montpellier,2021 #801-1000,#801-1000
Paul Valéry University Montpellier,2022 #1001-1200,#1001-1200
Paul Valéry University Montpellier,2023 #1001-1200,#1001-1200
Paul Valéry University Montpellier,2024 #1001-1200,#1001-1200
Beijing Union University,2024 #=364,#=364
The University of Alabama,2012 #451- 500,#451- 500
The University of Alabama,2014 #501-550,#501-550
The University of Alabama,2015 #501-550,#501-550
The University of Alabama,2016 #601-650,#601-650
The University of Alabama,2017 #601-650,#601-650
The University of Alabama,2018 #651-700,#651-700
The University of Alabama,2019 #701-750,#701-750
The University of Alabama,2020 #701-750,#701-750
The University of Alabama,2021 #801-1000,#801-1000
The University of Alabama,2022 #801-1000,#801-1000
The University of Alabama,2023 #1001-1200,#1001-1200
The University of Alabama,2024 #951-1000,#951-1000
Oita University,2024 #=208,#=208
Ternopil Ivan Puluj National Technical University,2022 #251-300,#251-300
Pavol Jozef Šafárik University in Košice,2021 #651-700,#651-700
Pavol Jozef Šafárik University in Košice,2022 #601-650,#601-650
Pavol Jozef Šafárik University in Košice,2023 #701-750,#701-750
Pavol Jozef Šafárik University in Košice,2024 #851-900,#851-900
Shahjalal University of Science and Technology,2024 #1401+,#1401+
Varna Free University,2018 #251-300,#251-300
Varna Free University,2021 #351-400,#351-400
Claremont Graduate University,2022 #51-100,#51-100
Claremont Graduate University,2023 #51-100,#51-100
"Graduate School of Management, St. Petersburg University",2022 #71-80,#71-80
"Graduate School of Management, St. Petersburg University",2023 #81-90,#81-90
"Graduate School of Management, St. Petersburg University",2024 #91-100,#91-100
Osaka City University,2012 #501- 550,#501- 550
Osaka City University,2014 #551-600,#551-600
Osaka City University,2015 #601-650,#601-650
Osaka City University,2016 #651-700,#651-700
Osaka City University,2017 #651-700,#651-700
Osaka City University,2018 #551-600,#551-600
Osaka City University,2019 #541-550,#541-550
Osaka City University,2020 #551-560,#551-560
Osaka City University,2021 #541-550,#541-550
Osaka City University,2022 #571-580,#571-580
Osaka City University,2023 #601-650,#601-650
Huazhong University of Science and Technology,2012 #451- 500,#451- 500
Huazhong University of Science and Technology,2014 #501-550,#501-550
Huazhong University of Science and Technology,2015 #481-490,#481-490
Huazhong University of Science and Technology,2016 #441-450,#441-450
Huazhong University of Science and Technology,2017 #441-450,#441-450
Huazhong University of Science and Technology,2018 #471-480,#471-480
Huazhong University of Science and Technology,2019 #=415,#=415
Huazhong University of Science and Technology,2020 #400,#400
Huazhong University of Science and Technology,2021 #396,#396
Huazhong University of Science and Technology,2022 #=334,#=334
Huazhong University of Science and Technology,2023 #306,#306
Huazhong University of Science and Technology,2024 #275,#275
Bath Spa University,2024 #=159,#=159
Myongji University ,2023 #=227,#=227
Myongji University ,2024 #=271,#=271
Estonian University of Life Sciences,2014 #151-200,#151-200
Estonian University of Life Sciences,2015 #51-100,#51-100
Estonian University of Life Sciences,2016 #51-100,#51-100
Estonian University of Life Sciences,2017 #51-100,#51-100
Estonian University of Life Sciences,2018 #51-100,#51-100
Estonian University of Life Sciences,2019 #51-100,#51-100
Estonian University of Life Sciences,2020 #48,#48
Estonian University of Life Sciences,2021 #84,#84
Estonian University of Life Sciences,2022 #=65,#=65
Estonian University of Life Sciences,2023 #37,#37
Jinan University (China),2021 #601-650,#601-650
Jinan University (China),2022 #751-800,#751-800
Jinan University (China),2023 #701-750,#701-750
Jinan University (China),2024 #631-640,#631-640
Xi’an Jiaotong University,2012 #361,#361
Xi’an Jiaotong University,2014 #372,#372
Xi’an Jiaotong University,2015 #=379,#=379
Xi’an Jiaotong University,2016 #=331,#=331
Xi’an Jiaotong University,2017 #318,#318
Xi’an Jiaotong University,2018 #=344,#=344
Xi’an Jiaotong University,2019 #=313,#=313
Xi’an Jiaotong University,2020 #307,#307
Xi’an Jiaotong University,2021 #303,#303
Xi’an Jiaotong University,2022 #=290,#=290
Xi’an Jiaotong University,2023 #302,#302
Xi’an Jiaotong University,2024 #291,#291
Loyola University Maryland,2020 #121-130,#121-130
Loyola University Maryland,2021 #171-180,#171-180
Nanhua University,2023 #=294,#=294
Nanhua University,2024 #=307,#=307
Aichi Gakuin Unversity,2021 #601+,#601+
Aichi Gakuin Unversity,2022 #651+,#651+
Aichi Gakuin Unversity,2023 #701-750,#701-750
Nizhny Novgorod State Technical University n.a. R.E. Alekseev,2022 #351-400,#351-400
Frank G. Zarb School of Business,2019 #51+,#51+
Frank G. Zarb School of Business,2020 #51+,#51+
Frank G. Zarb School of Business,2021 #51+,#51+
Frank G. Zarb School of Business,2022 #91-100,#91-100
Frank G. Zarb School of Business,2023 #101+,#101+
Frank G. Zarb School of Business,2024 #101+,#101+
Gachon University,2017 #451-500,#451-500
Gachon University,2021 #551-600,#551-600
CUNY College of Staten Island,2021 #201-250,#201-250
Guangdong University of Foreign studies,2021 #201-250,#201-250
Guangdong University of Foreign studies,2022 #151-200,#151-200
Guangdong University of Foreign studies,2023 #251-300,#251-300
Guangdong University of Foreign studies,2023 #151-200,#151-200
Firat Üniversitesi,2024 #38,#38
Université Antonine,2015 #81-90,#81-90
Université Antonine,2016 #91-100,#91-100
Université Antonine,2020 #121-130,#121-130
Université Antonine,2021 #101-110,#101-110
Université Antonine,2022 #131-150,#131-150
Université Antonine,2023 #111-120,#111-120
Université Antonine,2024 #131-150,#131-150
Diponegoro University,2012 #601+,#601+
Diponegoro University,2014 # 701+,# 701+
Diponegoro University,2015 # 701+,# 701+
Diponegoro University,2016 #701+,#701+
Diponegoro University,2017 #701+,#701+
Diponegoro University,2018 #801-1000,#801-1000
Diponegoro University,2019 #801-1000,#801-1000
Diponegoro University,2020 #801-1000,#801-1000
Diponegoro University,2021 #1001+,#1001+
Diponegoro University,2022 #1001-1200,#1001-1200
Diponegoro University,2023 #801-1000,#801-1000
Diponegoro University,2024 #791-800,#791-800
Stetson University,2020 #201-250,#201-250
Stetson University,2021 #191-200,#191-200
University of Genoa,2012 #501- 550,#501- 550
University of Genoa,2014 #451-460,#451-460
University of Genoa,2015 #551-600,#551-600
University of Genoa,2016 #701+,#701+
University of Genoa,2017 #701+,#701+
University of Genoa,2018 #701-750,#701-750
University of Genoa,2019 #701-750,#701-750
University of Genoa,2020 #651-700,#651-700
University of Genoa,2021 #651-700,#651-700
University of Genoa,2022 #601-650,#601-650
University of Genoa,2023 #651-700,#651-700
University of Genoa,2024 #=530,#=530
"Universidad Latinoamericana de Ciencia y Tecnología - ULACIT, Panama",2014 #251-300,#251-300
Zayed University,2019 #701-750,#701-750
Zayed University,2020 #651-700,#651-700
Zayed University,2021 #701-750,#701-750
Zayed University,2022 #651-700,#651-700
Zayed University,2023 #701-750,#701-750
Zayed University,2024 #701-710,#701-710
INSA Business School,2023 #151-175,#151-175
"The School of Pharmacy, University of London (LSOP)",2013 #51-100,#51-100
Lutsk National Technical University,2024 #=103,#=103
Mindanao State University - Iligan Institute of Technology ,2023 #=93,#=93
Mindanao State University - Iligan Institute of Technology ,2024 #=117,#=117
"Rady School of Management, UC San Diego",2018 #24,#24
"Rady School of Management, UC San Diego",2019 #32,#32
"Rady School of Management, UC San Diego",2020 #26,#26
"Rady School of Management, UC San Diego",2021 #21,#21
"Rady School of Management, UC San Diego",2022 #26,#26
"Rady School of Management, UC San Diego",2023 #32,#32
"Rady School of Management, UC San Diego",2024 #34,#34
"Eller College of Management, University of Arizona ",2021 #35,#35
"Eller College of Management, University of Arizona ",2022 #33,#33
"Eller College of Management, University of Arizona ",2023 #37,#37
"Eller College of Management, University of Arizona ",2024 #=49,#=49
Universidad Anáhuac México,2014 # 701+,# 701+
Universidad Anáhuac México,2015 #601-650,#601-650
Universidad Anáhuac México,2016 #651-700,#651-700
Universidad Anáhuac México,2017 #651-700,#651-700
Universidad Anáhuac México,2018 #601-650,#601-650
Universidad Anáhuac México,2019 #581-590,#581-590
Universidad Anáhuac México,2020 #561-570,#561-570
Universidad Anáhuac México,2021 #651-700,#651-700
Universidad Anáhuac México,2022 #601-650,#601-650
Universidad Anáhuac México,2023 #601-650,#601-650
Universidad Anáhuac México,2024 #771-780,#771-780
Moscow Pedagogical State University,2022 #1201+,#1201+
Moscow Pedagogical State University,2023 #1201-1400,#1201-1400
Moscow Pedagogical State University,2024 #1201-1400,#1201-1400
Siena College,2020 #251-300,#251-300
Universidad Central del Este,2024 #=19,#=19
Université Toulouse - Jean Jaurès,2012 #601+,#601+
Université Toulouse - Jean Jaurès,2014 # 701+,# 701+
Université Toulouse - Jean Jaurès,2015 # 701+,# 701+
Université Toulouse - Jean Jaurès,2016 #701+,#701+
Université Toulouse - Jean Jaurès,2017 #701+,#701+
Université Toulouse - Jean Jaurès,2018 #801-1000,#801-1000
Université Toulouse - Jean Jaurès,2019 #801-1000,#801-1000
Université Toulouse - Jean Jaurès,2020 #801-1000,#801-1000
Université Toulouse - Jean Jaurès,2021 #1001+,#1001+
Université Toulouse - Jean Jaurès,2022 #1001-1200,#1001-1200
Université Toulouse - Jean Jaurès,2023 #1001-1200,#1001-1200
Université Toulouse - Jean Jaurès,2024 #1001-1200,#1001-1200
Bharathidasan University,2024 #=73,#=73
James Madison University,2020 #251-300,#251-300
James Madison University,2021 #181-190,#181-190
University of Tromsø The Arctic University of Norway,2012 #304,#304
University of Tromsø The Arctic University of Norway,2014 #306,#306
University of Tromsø The Arctic University of Norway,2015 #=338,#=338
University of Tromsø The Arctic University of Norway,2016 #421-430,#421-430
University of Tromsø The Arctic University of Norway,2017 #=377,#=377
University of Tromsø The Arctic University of Norway,2018 #=367,#=367
University of Tromsø The Arctic University of Norway,2019 #=369,#=369
University of Tromsø The Arctic University of Norway,2020 #389,#389
University of Tromsø The Arctic University of Norway,2021 #416,#416
University of Tromsø The Arctic University of Norway,2022 #=440,#=440
University of Tromsø The Arctic University of Norway,2023 #=454,#=454
University of Tromsø The Arctic University of Norway,2024 #=577,#=577
California State University,2020 #201-250,#201-250
Manchester Metropolitan University - Business School,2021 #41+,#41+
Manchester Metropolitan University - Business School,2022 #51+,#51+
Manchester Metropolitan University - Business School,2023 #51+,#51+
Manchester Metropolitan University - Business School,2024 #51+,#51+
Kobe College,2021 #601+,#601+
Kobe College,2022 #651+,#651+
Kobe College,2023 #701-750,#701-750
Agricultural University of Tirana,2024 #=134,#=134
The Courtauld Institute of Art,2020 #151-200,#151-200
The Courtauld Institute of Art,2021 #201-220,#201-220
The Courtauld Institute of Art,2022 #151-200,#151-200
The Courtauld Institute of Art,2023 #101-150,#101-150
The Courtauld Institute of Art,2023 #3,#3
Verona University,2014 # 701+,# 701+
Verona University,2015 # 701+,# 701+
Verona University,2016 #701+,#701+
Verona University,2017 #701+,#701+
Verona University,2018 #801-1000,#801-1000
