University,Year,Rank
Verona University,2015 # 701+,# 701+
Verona University,2016 #701+,#701+
Verona University,2017 #701+,#701+
Verona University,2018 #801-1000,#801-1000
Verona University,2019 #801-1000,#801-1000
Verona University,2020 #801-1000,#801-1000
Verona University,2021 #801-1000,#801-1000
Verona University,2022 #801-1000,#801-1000
Verona University,2023 #801-1000,#801-1000
Verona University,2024 #801-850,#801-850
Universidade Presbiteriana Mackenzie,2023 #1201-1400,#1201-1400
Universidade Presbiteriana Mackenzie,2024 #1201-1400,#1201-1400
Universidad Villa Rica,2015 #301+,#301+
Universidad Villa Rica,2016 #301+,#301+
Universidad Villa Rica,2018 #301-400,#301-400
Universidad Villa Rica,2019 #301-350,#301-350
Universidad Del Quindío ,2024 #=269,#=269
Stevens Institute of Technology,2012 #601+,#601+
Stevens Institute of Technology,2014 # 701+,# 701+
Stevens Institute of Technology,2015 # 701+,# 701+
Stevens Institute of Technology,2016 #601-650,#601-650
Stevens Institute of Technology,2017 #651-700,#651-700
Stevens Institute of Technology,2018 #651-700,#651-700
Stevens Institute of Technology,2019 #651-700,#651-700
Stevens Institute of Technology,2020 #651-700,#651-700
Stevens Institute of Technology,2021 #701-750,#701-750
Stevens Institute of Technology,2022 #701-750,#701-750
Stevens Institute of Technology,2023 #701-750,#701-750
Stevens Institute of Technology,2024 #621-630,#621-630
National Kaohsiung University of Science and Technology (NKUST),2024 #=542,#=542
Kaposvár University,2020 #231-240,#231-240
Kaposvár University,2021 #251-300,#251-300
International Christian University,2022 #801-1000,#801-1000
International Christian University,2023 #801-1000,#801-1000
International Christian University,2024 #1001-1200,#1001-1200
National Taipei University of Nursing and Health Sciences,2022 #101-150,#101-150
National Taipei University of Nursing and Health Sciences,2023 #51-100,#51-100
Université de La Rochelle,2024 #1151-1200,#1151-1200
University of South Africa,2024 #851-900,#851-900
Escuela Politécnica Nacional,2020 #801-1000,#801-1000
Escuela Politécnica Nacional,2021 #801-1000,#801-1000
Escuela Politécnica Nacional,2022 #1001-1200,#1001-1200
Escuela Politécnica Nacional,2023 #1001-1200,#1001-1200
Escuela Politécnica Nacional,2024 #1001-1200,#1001-1200
University of British Columbia,2012 #45,#45
University of British Columbia,2014 #49,#49
University of British Columbia,2015 #=43,#=43
University of British Columbia,2016 #50,#50
University of British Columbia,2017 #45,#45
University of British Columbia,2018 #51,#51
University of British Columbia,2019 #47,#47
University of British Columbia,2020 #51,#51
University of British Columbia,2021 #45,#45
University of British Columbia,2022 #46,#46
University of British Columbia,2023 #47,#47
University of British Columbia,2024 #=34,#=34
New Mexico State University,2018 #201-250,#201-250
New Mexico State University,2020 #351-400,#351-400
New Mexico State University,2021 #351-400,#351-400
New Mexico State University,2021 #551-600,#551-600
New Mexico State University,2022 #451-500,#451-500
New Mexico State University,2023 #451-500,#451-500
Université Laval,2012 #=324,#=324
Université Laval,2014 #=329,#=329
Université Laval,2015 #=298,#=298
Université Laval,2016 #=324,#=324
Université Laval,2017 #372,#372
Université Laval,2018 #378,#378
Université Laval,2019 #=402,#=402
Université Laval,2020 #416,#416
Université Laval,2021 #420,#420
Université Laval,2022 #=414,#=414
Université Laval,2023 #433,#433
Université Laval,2024 #=441,#=441
European University Institute,2015 #101-150,#101-150
European University Institute,2015 #51-100,#51-100
European University Institute,2015 #101-150,#101-150
European University Institute,2015 #101-150,#101-150
European University Institute,2016 #101-150,#101-150
European University Institute,2016 #201-300,#201-300
European University Institute,2016 #101-150,#101-150
European University Institute,2016 #44,#44
European University Institute,2016 #101-150,#101-150
European University Institute,2017 #201-250,#201-250
European University Institute,2017 #=274,#=274
European University Institute,2017 #=399,#=399
European University Institute,2017 #51-100,#51-100
European University Institute,2017 #51-100,#51-100
European University Institute,2017 #51-100,#51-100
European University Institute,2017 #101-150,#101-150
European University Institute,2018 #101-150,#101-150
European University Institute,2018 #=239,#=239
European University Institute,2018 #390,#390
European University Institute,2018 #51-100,#51-100
European University Institute,2018 #51-100,#51-100
European University Institute,2018 #51-100,#51-100
European University Institute,2018 #151-200,#151-200
European University Institute,2019 #151-200,#151-200
European University Institute,2019 #51-100,#51-100
European University Institute,2019 #51-100,#51-100
European University Institute,2019 #=35,#=35
European University Institute,2019 #51-100,#51-100
European University Institute,2019 #45,#45
European University Institute,2019 #=304,#=304
European University Institute,2019 #=213,#=213
European University Institute,2020 #151-200,#151-200
European University Institute,2020 #229,#229
European University Institute,2020 #318,#318
European University Institute,2020 #51-100,#51-100
European University Institute,2020 #51-100,#51-100
European University Institute,2020 #51-100,#51-100
European University Institute,2020 #31,#31
European University Institute,2021 #151-200,#151-200
European University Institute,2021 #=243,#=243
European University Institute,2021 #=341,#=341
European University Institute,2021 #51-100,#51-100
European University Institute,2021 #=58,#=58
European University Institute,2021 #101-120,#101-120
European University Institute,2021 #40,#40
European University Institute,2021 #97,#97
European University Institute,2022 #=249,#=249
European University Institute,2022 #151-200,#151-200
European University Institute,2022 #=95,#=95
European University Institute,2022 #32,#32
European University Institute,2022 #51-100,#51-100
European University Institute,2022 #58,#58
European University Institute,2022 #51-100,#51-100
European University Institute,2022 #=349,#=349
European University Institute,2023 #382,#382
European University Institute,2023 #275,#275
European University Institute,2023 #31,#31
European University Institute,2023 #151-200,#151-200
European University Institute,2023 #51-100,#51-100
European University Institute,2023 #48,#48
European University Institute,2023 #51-100,#51-100
European University Institute,2023 #89,#89
"Université d'Auvergne, Clermont-Ferrand 1",2020 #551-600,#551-600
"Université d'Auvergne, Clermont-Ferrand 1",2021 #501-550,#501-550
École Normale Supérieure de Lyon,2012 #153,#153
École Normale Supérieure de Lyon,2014 #=158,#=158
École Normale Supérieure de Lyon,2015 #=179,#=179
École Normale Supérieure de Lyon,2016 #=188,#=188
École Normale Supérieure de Lyon,2017 #=177,#=177
École Normale Supérieure de Lyon,2018 #157,#157
École Normale Supérieure de Lyon,2019 #153,#153
École Normale Supérieure de Lyon,2020 #160,#160
École Normale Supérieure de Lyon,2021 #161,#161
École Normale Supérieure de Lyon,2022 #130,#130
École Normale Supérieure de Lyon,2023 #111,#111
École Normale Supérieure de Lyon,2024 #=184,#=184
Bradley University,2020 #251-300,#251-300
Forman Christian College (A Chartered University),2023 #=174,#=174
Forman Christian College (A Chartered University),2024 #=258,#=258
Universidad ESAN,2021 #501-550,#501-550
Universidad ESAN,2022 #451-500,#451-500
Universidad ESAN,2023 #401-450,#401-450
Charles Sturt University ,2015 # 701+,# 701+
Charles Sturt University ,2016 #701+,#701+
Charles Sturt University ,2017 #701+,#701+
Charles Sturt University ,2018 #801-1000,#801-1000
Charles Sturt University ,2019 #801-1000,#801-1000
Charles Sturt University ,2020 #1001+,#1001+
Charles Sturt University ,2021 #801-1000,#801-1000
Charles Sturt University ,2022 #801-1000,#801-1000
Charles Sturt University ,2023 #801-1000,#801-1000
Charles Sturt University ,2024 #801-850,#801-850
University of Colombo,2012 #601+,#601+
University of Colombo,2014 # 701+,# 701+
University of Colombo,2015 # 701+,# 701+
University of Colombo,2016 #701+,#701+
University of Colombo,2017 #701+,#701+
University of Colombo,2018 #751-800,#751-800
University of Colombo,2019 #801-1000,#801-1000
University of Colombo,2020 #1001+,#1001+
University of Colombo,2021 #1001+,#1001+
University of Colombo,2022 #1001-1200,#1001-1200
University of Colombo,2023 #1201-1400,#1201-1400
University of Colombo,2024 #1001-1200,#1001-1200
Indian Institute of Management (IIM) - Indore,2022 #351-400,#351-400
Indian Institute of Management (IIM) - Indore,2023 #351-400,#351-400
University of Aveiro,2018 #501-550,#501-550
University of Aveiro,2019 #531-540,#531-540
University of Aveiro,2020 #551-560,#551-560
University of Aveiro,2021 #581-590,#581-590
University of Aveiro,2022 #601-650,#601-650
University of Aveiro,2023 #501-510,#501-510
University of Aveiro,2024 #344,#344
Universidad Autónoma de Coahuila (UAdeC),2024 #=31,#=31
The ,2021 #1001+,#1001+
The ,2022 #1201+,#1201+
The ,2023 #1201-1400,#1201-1400
The ,2024 #1201-1400,#1201-1400
Bauhaus-Universität Weimar,2017 #101-150,#101-150
Bauhaus-Universität Weimar,2018 #51-100,#51-100
Bauhaus-Universität Weimar,2019 #101-150,#101-150
Bauhaus-Universität Weimar,2020 #51-100,#51-100
Bauhaus-Universität Weimar,2021 #51-100,#51-100
Bauhaus-Universität Weimar,2022 #51-100,#51-100
Bauhaus-Universität Weimar,2023 #51-100,#51-100
Harran University,2024 #=58,#=58
Université Claude Bernard Lyon 1,2012 #=346,#=346
Université Claude Bernard Lyon 1,2014 #411-420,#411-420
Université Claude Bernard Lyon 1,2015 #401-410,#401-410
Université Claude Bernard Lyon 1,2016 #481-490,#481-490
Université Claude Bernard Lyon 1,2017 #501-550,#501-550
Université Claude Bernard Lyon 1,2018 #501-550,#501-550
Université Claude Bernard Lyon 1,2019 #601-650,#601-650
Université Claude Bernard Lyon 1,2020 #651-700,#651-700
Université Claude Bernard Lyon 1,2021 #701-750,#701-750
Université Claude Bernard Lyon 1,2022 #651-700,#651-700
Université Claude Bernard Lyon 1,2023 #601-650,#601-650
Université Claude Bernard Lyon 1,2024 #=452,#=452
nan,2024 #=103,#=103
Indiana State University,2022 #1201+,#1201+
Indiana State University,2023 #1201-1400,#1201-1400
Indiana State University,2024 #1201-1400,#1201-1400
Technische Universität Ilmenau,2019 #251-300,#251-300
Technische Universität Ilmenau,2019 #451-500,#451-500
Technische Universität Ilmenau,2020 #251-300,#251-300
Technische Universität Ilmenau,2021 #301-350,#301-350
Technische Universität Ilmenau,2022 #351-400,#351-400
Technische Universität Ilmenau,2023 #351-400,#351-400
Tokyo University of Foreign Studies,2019 #151-200,#151-200
Tokyo University of Foreign Studies,2020 #101-150,#101-150
Tokyo University of Foreign Studies,2020 #201-250,#201-250
Tokyo University of Foreign Studies,2021 #=71,#=71
Tokyo University of Foreign Studies,2021 #151-200,#151-200
Tokyo University of Foreign Studies,2022 #=94,#=94
Tokyo University of Foreign Studies,2022 #151-200,#151-200
Tokyo University of Foreign Studies,2023 #101-150,#101-150
Tokyo University of Foreign Studies,2023 #151-200,#151-200
Busan University of Foreign Studies,2023 #=272,#=272
Busan University of Foreign Studies,2024 #=256,#=256
Air University Pakistan,2024 #1101-1150,#1101-1150
SUNY Brockport,2020 #251-300,#251-300
SUNY Brockport,2021 #251-300,#251-300
Universidad de Piura,2023 #1201-1400,#1201-1400
Universidad de Piura,2024 #1201-1400,#1201-1400
"Politehnica University Timisoara, UPT",2022 #1201+,#1201+
"Politehnica University Timisoara, UPT",2023 #1201-1400,#1201-1400
"Politehnica University Timisoara, UPT",2024 #1401+,#1401+
Lipetsk State Technical University,2022 #401-450,#401-450
University of Malta,2021 #801-1000,#801-1000
University of Malta,2022 #801-1000,#801-1000
University of Malta,2023 #801-1000,#801-1000
University of Malta,2024 #851-900,#851-900
RUDN University,2012 #501- 550,#501- 550
RUDN University,2014 #491-500,#491-500
RUDN University,2015 #471-480,#471-480
RUDN University,2016 #601-650,#601-650
RUDN University,2017 #601-650,#601-650
RUDN University,2018 #501-550,#501-550
RUDN University,2019 #=446,#=446
RUDN University,2020 #392,#392
RUDN University,2021 #326,#326
RUDN University,2022 #=317,#=317
RUDN University,2023 #295,#295
RUDN University,2024 #342,#342
Hitotsubashi University,2017 #481-490,#481-490
Hitotsubashi University,2018 #421-430,#421-430
Hitotsubashi University,2019 #=456,#=456
Hitotsubashi University,2020 #448,#448
Hitotsubashi University,2021 #501-510,#501-510
Hitotsubashi University,2022 #531-540,#531-540
Hitotsubashi University,2023 #531-540,#531-540
Hitotsubashi University,2024 #=481,#=481
The University of Warwick,2012 #58,#58
The University of Warwick,2014 #64,#64
The University of Warwick,2015 #61,#61
The University of Warwick,2016 #48,#48
The University of Warwick,2017 #=51,#=51
The University of Warwick,2018 #57,#57
The University of Warwick,2019 #54,#54
The University of Warwick,2020 #62,#62
The University of Warwick,2021 #62,#62
The University of Warwick,2022 #61,#61
The University of Warwick,2023 #64,#64
The University of Warwick,2024 #67,#67
Non-profit joint-stock company Shakarim University,2023 #=25,#=25
Non-profit joint-stock company Shakarim University,2024 #=30,#=30
Tokyo Metropolitan University,2012 #401- 450,#401- 450
Tokyo Metropolitan University,2014 #501-550,#501-550
Tokyo Metropolitan University,2015 #441-450,#441-450
Tokyo Metropolitan University,2016 #491-500,#491-500
Tokyo Metropolitan University,2017 #471-480,#471-480
Tokyo Metropolitan University,2018 #651-700,#651-700
Tokyo Metropolitan University,2019 #651-700,#651-700
Tokyo Metropolitan University,2020 #601-650,#601-650
Tokyo Metropolitan University,2021 #651-700,#651-700
Tokyo Metropolitan University,2022 #701-750,#701-750
Tokyo Metropolitan University,2023 #701-750,#701-750
Tokyo Metropolitan University,2024 #951-1000,#951-1000
SUNY New Paltz,2021 #201-250,#201-250
EADA - Business School Barcelona,2018 #59,#59
EADA - Business School Barcelona,2019 #60=,#60=
EADA - Business School Barcelona,2020 #57,#57
EADA - Business School Barcelona,2021 #68,#68
EADA - Business School Barcelona,2022 #75,#75
EADA - Business School Barcelona,2023 #89,#89
EADA - Business School Barcelona,2024 #101-110,#101-110
"Süleyman Demirel University, Turkey",2024 #1201-1400,#1201-1400
Shahrood University of Technology,2024 #=63,#=63
Universidade Católica Portuguesa,2012 #551- 600,#551- 600
Universidade Católica Portuguesa,2014 #551-600,#551-600
Universidade Católica Portuguesa,2015 #601-650,#601-650
Universidade Católica Portuguesa,2016 #651-700,#651-700
Universidade Católica Portuguesa,2017 #701+,#701+
Universidade Católica Portuguesa,2018 #651-700,#651-700
Universidade Católica Portuguesa,2019 #751-800,#751-800
Universidade Católica Portuguesa,2020 #801-1000,#801-1000
Universidade Católica Portuguesa,2021 #801-1000,#801-1000
Universidade Católica Portuguesa,2022 #801-1000,#801-1000
Universidade Católica Portuguesa,2023 #801-1000,#801-1000
Universidade Católica Portuguesa,2024 #901-950,#901-950
Universidad Nacional de Ingeniería (UNI) - Nicaragua,2015 #301+,#301+
Universidad Nacional de Ingeniería (UNI) - Nicaragua,2016 #301+,#301+
Universidad Nacional de Ingeniería (UNI) - Nicaragua,2018 #301-400,#301-400
Universidad Nacional de Ingeniería (UNI) - Nicaragua,2019 #351+,#351+
Universidad Nacional de Ingeniería (UNI) - Nicaragua,2020 #351-400,#351-400
Santa Clara University,2022 #51-100,#51-100
Santa Clara University,2023 #101-140,#101-140
École Normale Supérieure de Lyon,2012 #153,#153
École Normale Supérieure de Lyon,2014 #=158,#=158
École Normale Supérieure de Lyon,2015 #=179,#=179
École Normale Supérieure de Lyon,2016 #=188,#=188
École Normale Supérieure de Lyon,2017 #=177,#=177
École Normale Supérieure de Lyon,2018 #157,#157
École Normale Supérieure de Lyon,2019 #153,#153
École Normale Supérieure de Lyon,2020 #160,#160
École Normale Supérieure de Lyon,2021 #161,#161
École Normale Supérieure de Lyon,2022 #130,#130
École Normale Supérieure de Lyon,2023 #111,#111
École Normale Supérieure de Lyon,2024 #=184,#=184
University Mohamed Boudiaf of M'Sila,2023 #171-200,#171-200
University Mohamed Boudiaf of M'Sila,2024 #171-200,#171-200
EOI  Escuela de Negocios,2019 #51+,#51+
Firat Üniversitesi,2024 #38,#38
Olin Business School,2021 #27,#27
Olin Business School,2022 #=32,#=32
Olin Business School,2023 #38,#38
Olin Business School,2024 #39,#39
Parahyangan Catholic University,2023 #=103,#=103
Parahyangan Catholic University,2024 #=127,#=127
Universidad Nacional Autónoma de Honduras (UNAH),2022 #1201+,#1201+
Universidad Nacional Autónoma de Honduras (UNAH),2023 #1401+,#1401+
Universidad Nacional Autónoma de Honduras (UNAH),2024 #1401+,#1401+
Universidad Diego Portales (UDP),2015 #651-700,#651-700
Universidad Diego Portales (UDP),2016 #651-700,#651-700
Universidad Diego Portales (UDP),2017 #701+,#701+
Universidad Diego Portales (UDP),2018 #751-800,#751-800
Universidad Diego Portales (UDP),2019 #801-1000,#801-1000
Universidad Diego Portales (UDP),2020 #801-1000,#801-1000
Universidad Diego Portales (UDP),2021 #801-1000,#801-1000
Universidad Diego Portales (UDP),2022 #801-1000,#801-1000
Universidad Diego Portales (UDP),2023 #801-1000,#801-1000
Universidad Diego Portales (UDP),2024 #951-1000,#951-1000
University of Calicut,2023 #=92,#=92
University of Calicut,2024 #=106,#=106
Université de La Rochelle,2024 #1151-1200,#1151-1200
Universidade Federal do Rio de Janeiro,2012 #333,#333
Universidade Federal do Rio de Janeiro,2014 #=284,#=284
Universidade Federal do Rio de Janeiro,2015 #271,#271
Universidade Federal do Rio de Janeiro,2016 #323,#323
Universidade Federal do Rio de Janeiro,2017 #=321,#=321
Universidade Federal do Rio de Janeiro,2018 #311,#311
Universidade Federal do Rio de Janeiro,2019 #361,#361
Universidade Federal do Rio de Janeiro,2020 #358,#358
Universidade Federal do Rio de Janeiro,2021 #380,#380
Universidade Federal do Rio de Janeiro,2022 #=369,#=369
Universidade Federal do Rio de Janeiro,2023 #333,#333
Universidade Federal do Rio de Janeiro,2024 #=371,#=371
Universidad del Magdalena,2023 #1201-1400,#1201-1400
Universidad del Magdalena,2024 #1401+,#1401+
National University of the Patagonia San Juan Bosco,2024 #=192,#=192
JSS Academy of Higher Education & Research,2021 #201-250,#201-250
JSS Academy of Higher Education & Research,2022 #101-150,#101-150
JSS Academy of Higher Education & Research,2022 #601-650,#601-650
JSS Academy of Higher Education & Research,2023 #101-150,#101-150
JSS Academy of Higher Education & Research,2023 #651-680,#651-680
Antwerp Management School,2021 #14,#14
Antwerp Management School,2022 #18,#18
Antwerp Management School,2023 #20,#20
Antwerp Management School,2024 #24,#24
Universidade Federal de Mato Grosso do Sul,2024 #841-860,#841-860
Hochschule Reutlingen,2024 #=141,#=141
Université de Monastir,2015 #71-80,#71-80
Université de Monastir,2016 #81-90,#81-90
Université de Monastir,2018 #71-80,#71-80
Université de Monastir,2019 #81-90,#81-90
Université de Monastir,2020 #71-80,#71-80
Université de Monastir,2021 #71-80,#71-80
Université de Monastir,2022 #71-80,#71-80
Université de Monastir,2023 #71-80,#71-80
Université de Monastir,2024 #81-90,#81-90
"Jawaharlal Nehru Technological University  Anantapur, Ananthapuramu",2023 #=160,#=160
"Jawaharlal Nehru Technological University  Anantapur, Ananthapuramu",2024 #=204,#=204
Warwick Business School,2019 #10,#10
Warwick Business School,2020 #8,#8
Warwick Business School,2021 #6,#6
Warwick Business School,2022 #7,#7
Warwick Business School,2023 #11,#11
Warwick Business School,2024 #9,#9
Cedar Crest College,2020 #251-300,#251-300
Liszt Ferenc Academy of Music,2016 #30,#30
Liszt Ferenc Academy of Music,2019 #51-100,#51-100
Liszt Ferenc Academy of Music,2020 #47,#47
Liszt Ferenc Academy of Music,2021 #51-100,#51-100
Liszt Ferenc Academy of Music,2022 #51-100,#51-100
Liszt Ferenc Academy of Music,2023 #51-100,#51-100
Prince of Songkla University,2012 #601+,#601+
Prince of Songkla University,2014 # 701+,# 701+
Prince of Songkla University,2015 # 701+,# 701+
Prince of Songkla University,2016 #701+,#701+
Prince of Songkla University,2017 #701+,#701+
Prince of Songkla University,2018 #801-1000,#801-1000
Prince of Songkla University,2019 #801-1000,#801-1000
Prince of Songkla University,2020 #801-1000,#801-1000
Prince of Songkla University,2021 #801-1000,#801-1000
Prince of Songkla University,2022 #801-1000,#801-1000
Prince of Songkla University,2023 #801-1000,#801-1000
Prince of Songkla University,2024 #901-950,#901-950
INSEAD,2015 #3,#3
INSEAD,2015 #21,#21
INSEAD,2016 #201-250,#201-250
INSEAD,2016 #22,#22
INSEAD,2016 #3,#3
INSEAD,2017 #251-300,#251-300
INSEAD,2017 #42,#42
INSEAD,2017 #3,#3
INSEAD,2017 #32,#32
INSEAD,2018 #42,#42
INSEAD,2018 #2,#2
INSEAD,2018 #201-250,#201-250
INSEAD,2018 #=34,#=34
INSEAD,2019 #=32,#=32
INSEAD,2019 #201-250,#201-250
INSEAD,2019 #34,#34
INSEAD,2019 #2,#2
INSEAD,2020 #30,#30
INSEAD,2020 #2,#2
INSEAD,2020 #251-300,#251-300
INSEAD,2020 #31,#31
INSEAD,2021 #251-300,#251-300
INSEAD,2021 #25,#25
INSEAD,2021 #2,#2
INSEAD,2021 #31,#31
INSEAD,2022 #=29,#=29
INSEAD,2022 #=25,#=25
INSEAD,2022 #2,#2
INSEAD,2022 #301-330,#301-330
INSEAD,2023 #31,#31
INSEAD,2023 #31,#31
INSEAD,2023 #2,#2
INSEAD,2023 #251-300,#251-300
Instituto Tecnológico Autónomo de México (ITAM),2012 #601+,#601+
Instituto Tecnológico Autónomo de México (ITAM),2014 #651-700,#651-700
Instituto Tecnológico Autónomo de México (ITAM),2015 #651-700,#651-700
Instituto Tecnológico Autónomo de México (ITAM),2016 #551-600,#551-600
Instituto Tecnológico Autónomo de México (ITAM),2017 #601-650,#601-650
Instituto Tecnológico Autónomo de México (ITAM),2018 #651-700,#651-700
Instituto Tecnológico Autónomo de México (ITAM),2019 #651-700,#651-700
Instituto Tecnológico Autónomo de México (ITAM),2020 #651-700,#651-700
Instituto Tecnológico Autónomo de México (ITAM),2021 #701-750,#701-750
Instituto Tecnológico Autónomo de México (ITAM),2022 #751-800,#751-800
Instituto Tecnológico Autónomo de México (ITAM),2023 #751-800,#751-800
Instituto Tecnológico Autónomo de México (ITAM),2024 #651-660,#651-660
Umea University,2012 #297,#297
Umea University,2014 #=289,#=289
Umea University,2015 #=267,#=267
Umea University,2016 #=319,#=319
Umea University,2017 #=294,#=294
Umea University,2018 #338,#338
Umea University,2019 #=338,#=338
Umea University,2020 #340,#340
Umea University,2021 #333,#333
Umea University,2022 #=365,#=365
Umea University,2023 #=369,#=369
Umea University,2024 #=465,#=465
Tokushima University,2021 #601-650,#601-650
Tokushima University,2022 #651-700,#651-700
Tokushima University,2023 #701-750,#701-750
Tokushima University,2024 #1001-1200,#1001-1200
LASALLE College of the Arts,2021 #151-200,#151-200
LASALLE College of the Arts,2022 #151-200,#151-200
LASALLE College of the Arts,2023 #151-200,#151-200
Lebanese Canadian University Lebanon,2023 #101-150,#101-150
Mahasarakham University,2023 #=103,#=103
Mahasarakham University,2024 #=127,#=127
Sojo University,2023 #=314,#=314
Sojo University,2024 #=325,#=325
Kazan National Research Technical University named after A.N.Tupolev-KAI,2015 #131-140,#131-140
Kazan National Research Technical University named after A.N.Tupolev-KAI,2016 #141-150,#141-150
Kazan National Research Technical University named after A.N.Tupolev-KAI,2018 #151-160,#151-160
Kazan National Research Technical University named after A.N.Tupolev-KAI,2019 #181-190,#181-190
Kazan National Research Technical University named after A.N.Tupolev-KAI,2020 #193,#193
Kazan National Research Technical University named after A.N.Tupolev-KAI,2021 #185,#185
Kazan National Research Technical University named after A.N.Tupolev-KAI,2022 #=168,#=168
Indonesian Institute of Arts Denpasar,2016 #51-100,#51-100
Indonesian Institute of Arts Denpasar,2017 #51-100,#51-100
Universiti Sains Malaysia (USM),2012 #326,#326
Universiti Sains Malaysia (USM),2014 #=355,#=355
Universiti Sains Malaysia (USM),2015 #309,#309
Universiti Sains Malaysia (USM),2016 #289,#289
Universiti Sains Malaysia (USM),2017 #=330,#=330
Universiti Sains Malaysia (USM),2018 #=264,#=264
Universiti Sains Malaysia (USM),2019 #207,#207
Universiti Sains Malaysia (USM),2020 #165,#165
Universiti Sains Malaysia (USM),2021 #142,#142
Universiti Sains Malaysia (USM),2022 #147,#147
Universiti Sains Malaysia (USM),2023 #=143,#=143
Universiti Sains Malaysia (USM),2024 #=137,#=137
Naveen Jindal School of Management,2021 #28,#28
Naveen Jindal School of Management,2022 #30,#30
Naveen Jindal School of Management,2023 #32,#32
Naveen Jindal School of Management,2024 #32,#32
"University of Economics Ho Chi Minh City, Viet Nam",2022 #451-500,#451-500
"University of Economics Ho Chi Minh City, Viet Nam",2023 #351-400,#351-400
"Rotterdam School of Management, Erasmus University",2015 #17,#17
"Rotterdam School of Management, Erasmus University",2016 #21,#21
Pontificia Universidad Javeriana,2012 #401- 450,#401- 450
Pontificia Universidad Javeriana,2014 #=349,#=349
Pontificia Universidad Javeriana,2015 #347,#347
Pontificia Universidad Javeriana,2016 #401-410,#401-410
Pontificia Universidad Javeriana,2017 #431-440,#431-440
Pontificia Universidad Javeriana,2018 #461-470,#461-470
Pontificia Universidad Javeriana,2019 #521-530,#521-530
Pontificia Universidad Javeriana,2020 #468,#468
Pontificia Universidad Javeriana,2021 #426,#426
Pontificia Universidad Javeriana,2022 #=412,#=412
Pontificia Universidad Javeriana,2023 #=382,#=382
Pontificia Universidad Javeriana,2024 #=347,#=347
Universitat Rovira i Virgili,2020 #701-750,#701-750
Universitat Rovira i Virgili,2021 #751-800,#751-800
Universitat Rovira i Virgili,2022 #701-750,#701-750
Universitat Rovira i Virgili,2023 #751-800,#751-800
Universitat Rovira i Virgili,2024 #661-670,#661-670
Verona University,2014 # 701+,# 701+
Verona University,2015 # 701+,# 701+
Verona University,2016 #701+,#701+
Verona University,2017 #701+,#701+
Verona University,2018 #801-1000,#801-1000
Verona University,2019 #801-1000,#801-1000
Verona University,2020 #801-1000,#801-1000
Verona University,2021 #801-1000,#801-1000
Verona University,2022 #801-1000,#801-1000
Verona University,2023 #801-1000,#801-1000
Verona University,2024 #801-850,#801-850
University of Eastern Finland,2012 #302,#302
University of Eastern Finland,2014 #=291,#=291
University of Eastern Finland,2015 #=267,#=267
University of Eastern Finland,2016 #347,#347
University of Eastern Finland,2017 #=382,#=382
University of Eastern Finland,2018 #451-460,#451-460
University of Eastern Finland,2019 #=481,#=481
University of Eastern Finland,2020 #498,#498
University of Eastern Finland,2021 #499,#499
University of Eastern Finland,2022 #521-530,#521-530
University of Eastern Finland,2023 #551-560,#551-560
University of Eastern Finland,2024 #=548,#=548
Kochi University,2023 #=198,#=198
Kochi University,2024 #=237,#=237
INSEAD Singapore,2021 #=232,#=232
Higher Colleges of Technology,2015 #36,#36
Higher Colleges of Technology,2016 #45,#45
Higher Colleges of Technology,2018 #51-60,#51-60
Higher Colleges of Technology,2019 #51-60,#51-60
Chernihiv Polytechnic National University,2024 #=103,#=103
University of Nigeria Nsukka,2023 #651-680,#651-680
"G.B. Pant University of Agriculture and Technology, Pantnagar",2020 #351-400,#351-400
"G.B. Pant University of Agriculture and Technology, Pantnagar",2022 #351-400,#351-400
"G.B. Pant University of Agriculture and Technology, Pantnagar",2023 #351-400,#351-400
King Mongkut's University of Technology North Bangkok,2024 #1201-1400,#1201-1400
Universidad Tecnológica Centroamericana (UNITEC),2024 #=58,#=58
Haute école de musique de Genève,2016 #19,#19
Haute école de musique de Genève,2017 #51-100,#51-100
Haute école de musique de Genève,2018 #51-100,#51-100
Haute école de musique de Genève,2021 #48,#48
Haute école de musique de Genève,2022 #40,#40
Haute école de musique de Genève,2023 #36,#36
Voronezh State University of Engineering Technologies,2019 #251-300,#251-300
Voronezh State University of Engineering Technologies,2020 #301-350,#301-350
Voronezh State University of Engineering Technologies,2021 #351-400,#351-400
Voronezh State University of Engineering Technologies,2022 #401-450,#401-450
University of Salerno,2020 #801-1000,#801-1000
University of Salerno,2021 #801-1000,#801-1000
University of Salerno,2022 #801-1000,#801-1000
University of Salerno,2023 #1001-1200,#1001-1200
University of Salerno,2024 #801-850,#801-850
CheongJu University ,2021 #601+,#601+
CheongJu University ,2022 #651+,#651+
CheongJu University ,2023 #701-750,#701-750
Binghamton University SUNY,2012 #601+,#601+
Binghamton University SUNY,2014 # 701+,# 701+
Binghamton University SUNY,2015 # 701+,# 701+
Binghamton University SUNY,2016 #701+,#701+
Binghamton University SUNY,2017 #701+,#701+
Binghamton University SUNY,2018 #801-1000,#801-1000
Binghamton University SUNY,2019 #801-1000,#801-1000
Binghamton University SUNY,2020 #801-1000,#801-1000
Binghamton University SUNY,2021 #801-1000,#801-1000
Binghamton University SUNY,2022 #801-1000,#801-1000
Binghamton University SUNY,2023 #1001-1200,#1001-1200
